;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
26;28560811;Программист 1С;Тюмень;60000.0;;Сервис заказа такси Максим;2019-10-18T14:30:22+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Кто мы: - IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, с сотнями городов и десятками стран присутствия.   Мы хотим найти человека у которого: - опыт работы на платформе 1С 8 (более 2-х лет); - опыт разработки на обычных и управляемых формах; - хорошее знание языка запросов; - знание основ бухгалтерского и управленческого учета. Будем большим плюсом, если: - есть сертификат по платформе 1С; - есть опыт интеграции 1С баз, как между собой, так и со сторонними сервисами (WS, HTTP, etc); - есть опыт командной разработки.   Что мы предлагаем: - множество интересных задач, в решении которых вы можете принять полноправное участие; - дружелюбный коллектив профессионалов; - корпоративное обучение; - поездки на it-конференции; - комфортное рабочее место; - компенсацию питания; - бесплатные корпоративные мероприятия; - уровень заработной платы, который зависит от технических знаний и навыков (регулярные пересмотры при повышении результатов и качества работы).";;Мы хотим найти человека у которого: - опыт работы на платформе 1С 8 (более 2-х лет). - опыт разработки на...;;
80;33838749;Программист 1С;Челябинск;65000.0;;Группа компаний НГ-сервис;2019-10-16T14:48:14+0300;От 1 года до 3 лет;Гибкий график;Проектная работа;"Обязанности: 1. Программирование и доработка 1С 8.2, 8.3 Предприятие; 2. Разработка / доработка обменов данными между базами 1С и внешним ПО; 3. Поиск и устранение ошибок ПО 1С Альфа-Авто 5; 4. Техническое сопровождение ПО 1С Альфа-Авто5(обычное приложение); 5. Разработка пользовательской документации, инструкций, обучение пользователей.   Требования: 1. Опыт работы в аналогичной должности не менее 2-х лет; 2. Профессиональные навыки: -Понимание бизнес-процессов оптовой и розничной торговли в организации, работы сервиса и продаж автомобилей; -Знание языка запросов; -Желателен опыт подключения внешних устройств к 1С (сканеры/принтеры штрихкодов, ККМ, телефония); -Желателен опыт работы с хранилищем конфигураций 1С; -Приветствуется знание конфигурации Альфа-Авто; -Приветствуется знания или опыт с 1С Бухгалтерия 3 и 1С ЗУП; -Приветствуется опыт настройки конвертации данных, написания правил обмена.   Условия:  Работа в федеральной компании; Заработная плата достойная, обсуждается на собеседовании и зависит от уровня вашей квалификации; Полный социальный пакет; Обучение за счет компании; Корпоративные мероприятия; Корпоративное посещение бассейна; График работы гибкий; Работа в команде профессионалов.    Если вы профессионал своего дела, нацелены на результат, целеустремленны, то присоединяйтесь к нашей команде.";"  Работа в федеральной компании; Заработная плата достойная, обсуждается на собеседовании и зависит от уровня вашей квалификации; Полный социальный пакет; Обучение за счет компании; Корпоративные мероприятия; Корпоративное посещение бассейна; График работы гибкий; Работа в команде профессионалов.    Если вы профессионал своего дела, нацелены на результат, целеустремленны, то присоединяйтесь к нашей команде.";1. Опыт работы в аналогичной должности не менее 2-х лет. 2. Профессиональные навыки: -Понимание бизнес-процессов оптовой и розничной...;1. Программирование и доработка 1С 8.2, 8.3 Предприятие. 2. Разработка / доработка обменов данными между базами 1С...;
10;33839751;Программист 1С;Казань;70000.0;;ТФ Кондитер Класс;2019-10-18T16:11:27+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Требования:  Нацеленность на результат , личная ответственность; желание профессионально развиваться Высшее образование. Неоконченное высшее образование  Функционал:  Программирование на 1Сv.8.х или на одном из языков программирования; Доработка типовых и не типовых конфигураций 1Сv.8.х, внесение изменений в типовые и нетиповые конфигурации; Консультация пользователей по работе учетных систем Анализ работы информационных систем . Тестирование разработанного функционала; Обучение пользователей работе с разработанными механизмами.  Условия:  Пятидневка с 9.00 до 18.00, выходной суб-вскр. Своевременная заработная плата Корпоративы с дружной и профессиональной командой. ";  Пятидневка с 9.00 до 18.00, выходной суб-вскр. Своевременная заработная плата Корпоративы с дружной и профессиональной командой. ;"Нацеленность на результат , личная ответственность; желание профессионально развиваться. Высшее образование. Неоконченное высшее образование.";Программирование на 1Сv.8.х или на одном из языков программирования. Доработка типовых и не типовых конфигураций 1Сv...;
48;34082303;Программист 1С;Екатеринбург;80000.0;;Мебельная фабрика Любимая кухня;2019-10-17T21:09:34+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Федеральная торгово-производственная Компания ЛЮБИМАЯ КУХНЯ уже больше 10 лет радует своих клиентов качественной и красивой мебелью. Сегодня сеть фирменных салонов работает в 19 городах России, и 8 салонов – в Екатеринбурге. Будучи одним из ведущих производителей кухонь и шкафов-купе, ЛЮБИМАЯ КУХНЯ каждый день продолжает учиться, совершенствоваться и расти - открывать новые салоны и расширять производство. Визитная карточка компании – скорость и качество, гордость – клиенты и сотрудники. Приглашаем в команду Программиста 1с. Ценнейший опыт, масштабные задачи и интересные проекты гарантируем! А также работу в отличной профессиональной команде, и активно развивающейся амбициозной компании. Обязанности:  Доработка, развитие и поддержка информационной структуры торгово-производственного предприятия на базе 1С 8.3 (конфигурация «УНФ»); Разработка решений на платформе 1С 8.3. в соответствии с тех. заданиями заказчиков (компания и ее подразделения), написание и оптимизация сложных запросов; Интеграция с различными IT-сервисами; Разработка и настройка отчетов по бухгалтерскому, оперативному и управленческому учету, корректировка разработанных программ на основе анализа итоговых данных; Поддержка пользователей.  Требования:  Профессиональное IT-образование; Знание платформы 1С и опыт программирования в конфигурации 1С 8, 8.3 (от 1 года); Знание принципов бухгалтерского и товарного учета; Готовность слышать запрос, умение взаимодействовать с заказчиком, анализировать возникающие проблемы и предлагать решения; Умение и желание работать в команде.  Условия:  Комфортный режим работы (обсуждается индивидуально); ЗП - оклад 80000 р. + премиальная часть (обсуждается индивидуально с кандидатами); Официальное трудоустройство; Возможность обучения за счет работодателя; Интересные задачи и возможности профессионального роста; Дружный и стабильный коллектив; Возможность получения корпоративного кредита; Испытательный срок – 2 месяца. ";"  Комфортный режим работы (обсуждается индивидуально); ЗП - оклад 80000 р. + премиальная часть (обсуждается индивидуально с кандидатами); Официальное трудоустройство; Возможность обучения за счет работодателя; Интересные задачи и возможности профессионального роста; Дружный и стабильный коллектив; Возможность получения корпоративного кредита; Испытательный срок – 2 месяца. ";Профессиональное IT-образование. Знание платформы 1С и опыт программирования в конфигурации 1С 8, 8.3 (от 1 года). ;Доработка, развитие и поддержка информационной структуры торгово-производственного предприятия на базе 1С 8.3 (конфигурация «УНФ»). Разработка решений на...;"1С программирование; 1С: Предприятие 8; MS SQL; 1C: Бухгалтерия; 1С: Производство"
58;33991346;Программист 1С;Новосибирск;80000.0;;Таёжная лавка;2019-10-18T05:46:08+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Мы ищем ПРОГРАММИСТА 1С который с радостью возьмет на себя: - Обновление и сопровождение конфигурации ЗУП 2.5, (типовая), УНФ 1.6, (не типовая); - Обновление и сопровождение конфигурации УНФ 1.6, (не типовая); - Обновление и сопровождение конфигурации Бухгалтерия 3.0; - Автоматизацию бизнес-процессов; - Разработку нового функционала и доработку существующего по требованию пользователей. От вас требуется:  Отличное знание функционала конфигураций ЗУП 2.5, УНФ 1.6, Бухгалтерия 3.0; Умение доводить работу до результата; Знание различных языков программирования будет преимуществом; Желание саморазвиваться и совершенствоваться;  Мы приготовили для Вас: - интересную работу; - рабочий день с 9 до 18 часов, с графиком 5/2; - своевременную заработную плату размер зависит от вас и вашей квалификации; - дружный молодой коллектив, который будет рад вам!! Мы рассмотрим резюме как опытных, так и начинающих специалистов!      ";;Отличное знание функционала конфигураций ЗУП 2.5, УНФ 1.6, Бухгалтерия 3.0. Умение доводить работу до результата. ;Обновление и сопровождение конфигурации ЗУП 2.5, (типовая), УНФ 1.6, (не типовая). - Обновление и сопровождение конфигурации УНФ 1.6...;"1С: Бухгалтерия; 1С: Зарплата и управление персоналом; 1С: Торговля и склад; 1С: Предприятие 8"
32;33963630;Программист 1С;Ростов-на-Дону;80000.0;;Хэндисофт;2019-10-16T17:49:45+0300;От 1 года до 3 лет;Полный день;Полная занятость;"В компанию интегратор 1С требуются программисты.Обязанности: • Участие в крупных проектах автоматизации на платформе 1С в качестве разработчика; • Взаимодействие с командой аналитиков; • Разработка по техническому заданию; • Оценка объемов работы, определение сроков реализации.   Требования: • Опыт работы от 1 года (возможны варианты для начинающих программистов); • Опыт работы со стандартными библиотеками 1С; • Опыт разработки на управляемых формах; • Желание учиться и развиваться; • Высшее техническое образование (бывают исключения).   Условия: • Интересные задачи, крупные проекты; • Обучение и учебные материалы; • Возможность профессионального и карьерного роста; • Работа в распределенной проектной команде высококвалифицированных специалистов; • Полный рабочий день (5/2). • Заработная плата: от 80 000 рублей (на руки), верхняя граница по результатам собеседования.";" • Интересные задачи, крупные проекты; • Обучение и учебные материалы; • Возможность профессионального и карьерного роста; • Работа в распределенной проектной команде высококвалифицированных специалистов; • Полный рабочий день (5/2). • Заработная плата: от 80 000 рублей (на руки), верхняя граница по результатам собеседования.";Опыт работы от 1 года (возможны варианты для начинающих <highlighttext>программистов</highlighttext>). Опыт работы со стандартными библиотеками 1С. Опыт разработки на...;Участие в крупных проектах автоматизации на платформе 1С в качестве <highlighttext>разработчика</highlighttext>. Взаимодействие с командой аналитиков. Разработка по техническому заданию. ;"1C; Разработка ПО"
18;33971164;Программист 1С;Самара;80000.0;;Хэндисофт;2019-10-17T09:56:56+0300;От 1 года до 3 лет;Полный день;Полная занятость;"В компанию интегратор 1С требуются программисты.Обязанности: • Участие в крупных проектах автоматизации на платформе 1С в качестве разработчика; • Взаимодействие с командой аналитиков; • Разработка по техническому заданию; • Оценка объемов работы, определение сроков реализации.   Требования: • Опыт работы от 1 года (возможны варианты для начинающих программистов); • Понимание принципов и основ ООП; • Опыт работы со стандартными библиотеками 1С; • Опыт разработки на управляемых формах; • Опыт разработки «с нуля» будет преимуществом; • Желание учиться и развиваться; • Высшее техническое образование (бывают исключения).   Условия: • Интересные задачи, крупные проекты; • Обучение и учебные материалы; • Возможность профессионального и карьерного роста; • Работа в распределенной проектной команде высококвалифицированных специалистов; • Полный рабочий день (5/2). • Заработная плата: от 80 000 рублей (на руки), верхняя граница по результатам собеседования.";" • Интересные задачи, крупные проекты; • Обучение и учебные материалы; • Возможность профессионального и карьерного роста; • Работа в распределенной проектной команде высококвалифицированных специалистов; • Полный рабочий день (5/2). • Заработная плата: от 80 000 рублей (на руки), верхняя граница по результатам собеседования.";Опыт работы от 1 года (возможны варианты для начинающих <highlighttext>программистов</highlighttext>). Понимание принципов и основ ООП. Опыт работы со стандартными библиотеками...;Участие в крупных проектах автоматизации на платформе 1С в качестве <highlighttext>разработчика</highlighttext>. Взаимодействие с командой аналитиков. Разработка по техническому заданию. ;"1C; Разработка ПО"
0;34011638;Программист 1С;Екатеринбург;100000.0;;ВитаСпектр;2019-10-18T23:24:41+0300;Нет опыта;Полный день;Полная занятость;"В группу компаний (поставка фарм.препаратов и мед.оборудования) требуется программист в единственном числе. Работа в офисе Обязанности:  Поддержка 1С: Управление торговлей, 1С: Бухгалтерия, ЗУП выявлений ошибок пользователей ПО контроль обмена между базами, устранение ошибок, анализ бизнес процессов разработка, внедрение, сопровождение модулей, дополнений, отчетов, обработок, печатных форм разработка кодов модулей различных конфигураций 1С; оптимизация, изменение чужих кодов конфигураций разработка и внедрение программной поддержки обмена данными между конфигурациями 1С, создание регламентов, процедур, алгоритмов (конвертация данных) разработка обработок импорта/экспорта различной информации из файлов Excel (а также с использованием форматов Xml, dbf, txt) программирование нетиповых задач в среде 1С 8.2, 8.3 обновление, поддержка оптимального режима работы 1С внедрение системы электронного документооборота, в том числе на основе 1С, сопровождение вспомогательных программ разработка форм, документов, справочников, регистров, бизнес-процессов, контроль корректности ведения баз данных 1С адаптация конфигураций под задачи работодателя координация, сопровождение проекта автоматизации бизнес-процессов, создание универсального плана обмена между конфиграциями, базами данных, прикладными программами  Требования:  высшее образование знание типовых конфигураций 1С 8 программирование на 1С Предприятие 8 автоматизация БП в соответствии с ТЗ на платформе 1С навыки проектирование нового и усовершенствования существующего функционала умение четко выполнять поставленные цели и работать в режиме многозадачности толерантность работы с пользователями, умение формализовать и обрабатывать из запросы  Условия:  трудоустройство согласно ТК РФ, постоянная основа (не декретная ставка) официальный уровень з/п пятидневная рабочая неделя, пятница на 1 час короче социальный пакет по всем интересующим вопросам готовы ответить ";  трудоустройство согласно ТК РФ, постоянная основа (не декретная ставка) официальный уровень з/п пятидневная рабочая неделя, пятница на 1 час короче социальный пакет по всем интересующим вопросам готовы ответить ;Высшее образование. Знание типовых конфигураций 1С 8. Программирование на 1С Предприятие 8. Автоматизация БП в соответствии с ТЗ...;Поддержка 1С: Управление торговлей, 1С: Бухгалтерия, ЗУП. Выявлений ошибок пользователей ПО. Контроль обмена между базами, устранение ошибок, анализ...;"XML; 1С программирование; 1С: Бухгалтерия; 1С: Предприятие 8; 1С: Зарплата и управление персоналом"
24;33939805;Программист 1С;Новосибирск;100000.0;;Профи Hard Services Soft;2019-10-19T04:54:32+0300;От 3 до 6 лет;Полный день;Полная занятость;"В компанию 1С: Франчайзи требуется программист 1С. Обязанности: Автоматизация бизнес-процессов у заказчиков путем подбора и внедрения программных продуктов 1С. Сопровождение внедренных проектов. Требования: Знание языка программирования 1С и новых типовых конфигураций; приветствуется наличие сертификатов. Личностные качества:  Организованность, порядочность, ответственность, коммуникабельность, системность мышления. Условия: - работа в стабильной компании (на рынке более 15 лет); - комфортный офис в центре, по линии метро; - трудоустройство согласно ТК РФ; - своевременная оплата труда.";" - работа в стабильной компании (на рынке более 15 лет); - комфортный офис в центре, по линии метро; - трудоустройство согласно ТК РФ; - своевременная оплата труда.";"Знание языка программирования 1С и новых типовых конфигураций; приветствуется наличие сертификатов. Личностные качества: Организованность, порядочность, ответственность, коммуникабельность, системность мышления.";Автоматизация бизнес-процессов у заказчиков путем подбора и внедрения программных продуктов 1С. Сопровождение внедренных проектов.;
7;33836732;Программист 1С;Ростов-на-Дону;100000.0;;Аванкор;2019-10-18T14:40:35+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"Компания ООО «Аванкор» - современная российская ИТ-компания, в связи с расширением, ищет в отдел разработки программиста 1С (на удаленную работу).   Наша компания является ведущим разработчиком программного обеспечения в области автоматизации финансового сектора. Наши решения используются в: ВТБ Капитал УА, Альфа-капитал, Сбербанк Управление активами, ТКБ БНП Париба, НПФ Благосостояние и др.   Как сотрудник отдела разработки, Вы будете:  Принимать участие в проекте по разработке системы учета деятельности некредитных финансовых организаций на базе системы 1С:Бухгалтерия; Заниматься интеграцией разработанной системы с существующим ПО;    Требования:  Мы будем рады видеть Вас в нашей команде, если Вы:  Проработали в аналогичной должности не менее 2 лет; Обладаете профессиональными знаниями платформы 1С:Предприятие 8 (желательно наличие сертификатов 1С); Имеете практический опыт и знания в области бухгалтерского учета; Имеете большой опыт разработки под управляемые формы; Имеете опыт переноса данных между системами (XML, TXT, DBF, OLE); Имеете практический опыт решения нестандартных сложных задач, доработки приложений под требования заказчика; Знакомы со средствами контроля версий; Ориентированы на результат; Обладаете желанием и умением работать в команде.      Для приглашения на собеседование вам необходимо:  Откликнуться на данную вакансию; Выполнить небольшое тестовое задание; При успешном выполнении задания кандидат приглашается на собеседование.    Условия:  Оформление по ТК РФ; Оплата отпускных и больничных; Гибкая система бонусов и поощрений; Работа в дружном коллективе профессионалов; ";"  Оформление по ТК РФ; Оплата отпускных и больничных; Гибкая система бонусов и поощрений; Работа в дружном коллективе профессионалов; ";Мы будем рады видеть Вас в нашей команде, если Вы: Проработали в аналогичной должности не менее 2 лет. ;Принимать участие в проекте по разработке системы учета деятельности некредитных финансовых организаций на базе системы 1С:Бухгалтерия. ;"Профессиональные знания платформы 1С; Опыт работы с автоматизацией бухгалтерского учета"
22;33967470;Программист 1С;Екатеринбург;150000.0;;УралТехно;2019-10-17T07:26:33+0300;От 3 до 6 лет;Полный день;Полная занятость;ООО Деловой партнер приглашает на работу Программиста 1С Обязанности:   доработка типовых конфигураций 1С, УТ 10.3, УТ 11   поиск и исправление ошибок в существующем программном коде   поддержка пользователей   администрирование 1С   написание отчетов и обработок, СКД,   конвертация данных,   умение разбираться в чужом коде,   работа с торговым оборудованием.   поддержка пользователей,   решение проблемных вопросов, обучение, тех. документация   Требования:   высшее образование   опыт работы   знание основ торгового и бухгалтерского учета   знание типовых конфигураций   внимательность, ответственность, желание работать   обучаемость   Условия:   трудоустройство согласно ТК РФ   своевременная заработная плата 2 раза в месяц   график работы 5/2 с 09.00 до 18.00   Адрес работы и проведения собеседования: ул. Карьерная Если вас заинтересовала данная вакансия, необходимо отправить нам ваше подробное РЕЗЮМЕ, в случае положительного решения мы с вами свяжемся!  ;   трудоустройство согласно ТК РФ   своевременная заработная плата 2 раза в месяц   график работы 5/2 с 09.00 до 18.00   Адрес работы и проведения собеседования: ул. Карьерная Если вас заинтересовала данная вакансия, необходимо отправить нам ваше подробное РЕЗЮМЕ, в случае положительного решения мы с вами свяжемся!  ;Высшее образование. Опыт работы. Знание основ торгового и бухгалтерского учета. Знание типовых конфигураций. Внимательность, ответственность, желание работать. Обучаемость.;Доработка типовых конфигураций 1С, УТ 10.3, УТ 11. Поиск и исправление ошибок в существующем программном коде. Поддержка пользователей. ;"1С: Управление Торговлей; 1С: Розница; 1С: Бухгалтерия; 1С: Склад; 1С: Зарплата и управление персоналом"
47;34169027;Программист 1С;Санкт-Петербург;;;СэтлСити;2019-10-18T17:49:07+0300;Нет опыта;Полный день;Полная занятость;"Строительная компания, входящая в состав крупного Санкт-Петербургского холдинга Setl Group объявляет конкурс на вакансию Программист 1С Должностные обязанности сотрудника:  Ведение разработки в среде 1С; Оптимизация кода 1С; Обновление конфигураций 1С; Интеграция систем 1С со смежными системами; Документирование разработок.  Требования:  Опыт ведения разработки в среде 1С - от 5 лет; Уверенное владение управляемыми формами, СКД, КД 2.0; Знание типовой конфигурации 1С:БИТ Финанс 3.0 (приветствуется); Опыт обновления типовых и не типовых конфигураций; Знание и понимание основных принципов ведения оперативного, управленческого и бухгалтерского учета.  Опыт работы на аналогичной должности: не менее 5-ти лет   Условия:  график работы с 9.00 до 18.00 час., премии по результатам работы; корпоративная мобильная связь; компенсация фитнес абонементов, ДМС после 1 года работы. ";"  график работы с 9.00 до 18.00 час., премии по результатам работы; корпоративная мобильная связь; компенсация фитнес абонементов, ДМС после 1 года работы. ";Опыт ведения разработки в среде 1С - от 5 лет. Уверенное владение управляемыми формами, СКД, КД 2.0. ;Ведение разработки в среде 1С. Оптимизация кода 1С. Обновление конфигураций 1С. Интеграция систем 1С со смежными...;"1С: Предприятие 8; 1С: Бухгалтерия; 1С: Зарплата и управление персоналом; 1C: Бухгалтерия"
51;34144427;Программист 1С;Екатеринбург;;;PROFMAX;2019-10-17T15:17:36+0300;От 3 до 6 лет;Полный день;Полная занятость;"Региональная сеть магазинов одежды и обуви Profmax приглашает на работу Программиста 1С. Обязанности:  Выполнение регламентных работ по ПО 1С; Обработка заявок от пользователей; Создание доработок/отчетов; Решение и ведение инцидентов, взаимодействие со службой поддержки, анализ инцидентов; Обновление конфигураций.  Требования:  Опыт работы в аналогичной должности от 3-х лет; Высшее образование (профильное); Успешный опыт во внедрении продуктов 1С (особенно УТ); Опыт разработки дополнительных обработок и отчетов; Понимание принципов бухгалтерского, финансового и складского учета; Клиентоориентированность, ориентация на результат и высокое качество, командная работа, ответственность и исполнительность.  Условия:  Работа в крупной региональной компании; Официальное трудоустройство; График работы 5/2 с 9:00 до 18:00 Сб. и Вс. - выходные; Заработная плата: рассматриваем ожидания кандидатов; Адрес офиса: ул. Лукиных (Уралмаш). ";"  Работа в крупной региональной компании; Официальное трудоустройство; График работы 5/2 с 9:00 до 18:00 Сб. и Вс. - выходные; Заработная плата: рассматриваем ожидания кандидатов; Адрес офиса: ул. Лукиных (Уралмаш). ";Опыт работы в аналогичной должности от 3-х лет. Высшее образование (профильное). Успешный опыт во внедрении продуктов 1С (особенно...;Выполнение регламентных работ по ПО 1С. Обработка заявок от пользователей. Создание доработок/отчетов. Решение и ведение инцидентов, взаимодействие со...;
62;33755734;Программист 1С;Екатеринбург;;;Горная Евразия;2019-10-16T06:41:04+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:Программирование , поддержка и доработка 1С под нужды логистов, бухгалтерии и складского подразделения.Оптимизация и доработка типовых решений 1С (Бухгалтерия, Склад, Управление торговлей)Разработка нестандартных решений и интеграция с внешними системами Разработка CRM Оптимизация алгоритмов работы существующих решений для увеличения надежности и эффективности.Консультирование пользователей по разработанным продуктам.Требования:Высшее профильное образование.Опыт программирования в среде 1С и использования инструментов отладки и разработки от 1-3 лет.Умение применять новые версии программных средств и использовать новые технологии, Умение читать и разбирать чужой кодНаличие сертификата 1С-Специалист по платформе 8.3 - желательно. Условия работы: корпоративная связь удаленно, договор ГПХ;;Высшее профильное образование. Опыт программирования в среде 1С и использования инструментов отладки и разработки от 1-3 лет. ;Программирование , поддержка и доработка 1С под нужды логистов, бухгалтерии и складского подразделения. Оптимизация и доработка типовых решений 1С...;"Консультирование; 1С: Бухгалтерия и склад; MS Visual Studio; 1С: Склад; 1С: Документооборот"
68;33977324;Программист 1С;Екатеринбург;;;Японский грузовик;2019-10-17T09:31:10+0300;Нет опыта;Полный день;Полная занятость;Более 12 мы продаем запчасти и расходники для японских и корейских грузовиков. На данный момент мы ищем крутого специалиста 1С. Обязанности:  Программирование 1с, Конфигурации УТ, Бух, ЗУП , работа в 1с- 8.10. Полный цикл обслуживание базы 1С: работа с пользователями, оптимизация работы системы, работа по ТЗ. Синхронизация 1с с ТСД  Согласно ТЗ написать и внедрить отчеты и доработки для отдела продаж, закупа и работы склада.   Требования: - Нам нужен крутой специалист ,программист 1С,который видит ошибки в текущей системе и сможет предложить варианты по их устранению и исправит их. - Не теоретик,а практик !!! - Обязательно предоставить рекомендации по предыдущим проектам ,которые мы проверим . Условия: -обсуждаем .    ; -обсуждаем .    ;Не теоретик,а практик !!! - Обязательно предоставить рекомендации по предыдущим проектам ,которые мы проверим .;Программирование 1с, Конфигурации УТ, Бух, ЗУП , работа в 1с- 8.10. Полный цикл обслуживание базы 1С: работа...;"1С программирование; 1С-Битрикс; Терминалы Сбора Данных; 1С: Бухгалтерия; 1С: Склад; 1С: Предприятие 8; 1С: Управление Торговлей"
