;Index;id;name;city;min_salary;max_salary;company;days_from_publication;description;conditions;requirement;responsibility;key_skills;Тюмень;Челябинск;Казань;Екатеринбург;Другие города;experience_Более 6 лет;experience_Нет опыта;experience_От 1 года до 3 лет;experience_От 3 до 6 лет;schedule_Гибкий график;schedule_Полный день;schedule_Сменный график;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость;JavaScript;SQL;C#;HTML;MySQL;ООП;Python;MS SQL;CSS;1С программирование;Другие навыки
34;15;34106948;Программист;Омск;1;2;Производственное Конструкторско-Технологическое Предприятие Транспорт;0.3;Обязанности:  Разработка алгоритма и ПО для устройств работающих на базе микроконтроллеров семейств AVR, STM32  Требования:  Высшее техническое образование Знание основ цифровой и аналоговой схемотехники Знание теории и принципов работы микроконтроллеров и их периферии Знания и опыт работы в области цифровых интерфейсов (RS-485 протокол Modbus RTU)  Условия:  Официальное трудоустройство Белая заработная плата по результатам собеседования Полный соцпакет Пятидневная рабочая неделя с 08-00 до 17-00, возможен гибкий график по договоренности Возможность обучаться и развиваться Карьерный рост Работает столовая ;  Официальное трудоустройство Белая заработная плата по результатам собеседования Полный соцпакет Пятидневная рабочая неделя с 08-00 до 17-00, возможен гибкий график по договоренности Возможность обучаться и развиваться Карьерный рост Работает столовая ;Высшее техническое образование. Знание основ цифровой и аналоговой схемотехники. Знание теории и принципов работы микроконтроллеров и их периферии. ;Разработка алгоритма и ПО для устройств работающих на базе микроконтроллеров семейств AVR, STM32.;"JavaScript;SQL;C#;HTML;MySQL";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
35;24;33432969;Программист;Омск;2;2;ОмЗМ-МЕТАЛЛ;0.13333333333333333;"Обязанности:  Поддержка пользователей ПО Complex; Программирование и развитие ПО Complex; Администрирование MS SQL; Администрирование FireBird;  Требования:  Высшее образование, желательно в сфере информационных технологий; Опыт работы от 1-го года на должностях Программист Delphi; Опыт работы программирования больших систем; Знание Delphi, SQL;  Условия:  Официальное трудоустройство, достойная белая заработная плата 2 раза в месяц; Полный социальный пакет; Обеспечение спец одеждой; Столовая на территории предприятия, возможность питания в счет заработной платы; Доставка транспортом предприятия по г. Нефтяников и Левому берегу; График работы 5/2.  «ОмЗМ -МЕТАЛЛ»- работаем с 1956 года. Предоставляет широкие возможности для раскрытия собственного потенциала и карьерного роста своих сотрудников. Наш коллектив — это команда профессионалов. Мы приветствуем появление в своих рядах специалистов, чья энергия и профессиональные знания будут способствовать в достижении «ОмЗМ -МЕТАЛЛ» своих амбициозных целей.";"  Официальное трудоустройство, достойная белая заработная плата 2 раза в месяц; Полный социальный пакет; Обеспечение спец одеждой; Столовая на территории предприятия, возможность питания в счет заработной платы; Доставка транспортом предприятия по г. Нефтяников и Левому берегу; График работы 5/2.  «ОмЗМ -МЕТАЛЛ»- работаем с 1956 года. Предоставляет широкие возможности для раскрытия собственного потенциала и карьерного роста своих сотрудников. Наш коллектив — это команда профессионалов. Мы приветствуем появление в своих рядах специалистов, чья энергия и профессиональные знания будут способствовать в достижении «ОмЗМ -МЕТАЛЛ» своих амбициозных целей.";Высшее образование, желательно в сфере информационных технологий. Опыт работы от 1-го года на должностях Программист Delphi. Опыт работы программирования...;Поддержка пользователей ПО Complex. Программирование и развитие ПО Complex. Администрирование MS SQL. Администрирование FireBird.;"Delphi;SQL";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
36;5;33874912;Программист;Ростов-на-Дону;2;0;АКРУС;0.03333333333333333;"Задачи:  Поддержание текущей конфигурации 1С УПП / ЗУП (8.3) Автоматизация хозяйственной деятельности компании на платформе 1С УПП. Опыт работы с 1 С 8.3, в том числе, через облако приветствуется. Помощь в работе пользователей с типовыми программами 1С; Знание весовых программ;  Требования: Знание 1С и весовых программ  Аналогичный опыт работы от года. Опыт сопровождения и доработки 1С УПП и весовых программ. Высшее образование (техническое, бух учет, экономическое);  Условия работы:  Полная занятость. Пятидневка с 8 или с 9 утра. Комфортный офис на Северном, филиалы по городу. ";;Опыт работы с 1 С 8.3, в том числе, через облако приветствуется. Помощь в работе пользователей с типовыми программами...;Поддержание текущей конфигурации 1С УПП / ЗУП (8.3). Автоматизация хозяйственной деятельности компании на платформе 1С УПП.;"1С: Зарплата и управление персоналом;1С программирование;1С: Управление Производственным Предприятием;1С: Документооборот;1С: Управление персоналом";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
37;73;33387839;Ведущий разработчик диспетчерских систем;Самара;2;2;Сенсоры, Модули, Системы, Научно-внедренческая фирма;0.0;"Обязанности:  программирование, внедрение и поддержка программного обеспечения на базе SCADA-системы Siemens WinCC Open Architecture; реализация систем диспетчерского управления в АСУТП; участие в командной разработке ПО; подготовка технической документации; контроль качества кода.  Требуемые профессиональные знания и навыки:  уверенный уровень программирования (знание ООП); знание общесистемного и специализированного ПО: владение компьютером на уровне уверенного пользователя (уверенное знание Windows, Office).  Приветствуется:  опыт работы с базами данных; владение инструментарием командной разработки (Mercurial, CodeCollaborator, Redmine, MediaWiki); знание промышленных коммуникационных протоколов; навыки автоматизированного тестирования ПО; технический английский язык; опыт проведения самостоятельных пуско-наладочных работ систем АСУТП.  Личные черты характера:  готовность развиваться, расширяя круг решаемых задач; нацеленность на результат; внимательность к деталям; исполнительность, пунктуальность, ответственность; устойчивость к стрессовым ситуациям; умение работать в команде.  Условия:  Полная занятость, полный день работа по ТК РФ; ДМО после успешного прохождения испытательного срока; работа в офисе (Самара, Галактионовская); возможности профессионального и карьерного роста; повышение квалификации за счет фирмы; командировки. ";"  Полная занятость, полный день работа по ТК РФ; ДМО после успешного прохождения испытательного срока; работа в офисе (Самара, Галактионовская); возможности профессионального и карьерного роста; повышение квалификации за счет фирмы; командировки. ";Уверенный уровень программирования (знание ООП). Знание общесистемного и специализированного ПО: владение компьютером на уровне уверенного пользователя (уверенное знание Windows, Office). ;Программирование, внедрение и поддержка программного обеспечения на базе SCADA-системы Siemens WinCC Open Architecture. Реализация систем диспетчерского управления в АСУТП. ;"JavaScript;SQL;C#;HTML;MySQL";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
38;80;32450259;Программист;Тюмень;2;2;ГКУ ТО Центр информационных технологий Тюменской области;0.13333333333333333;"Обязанности:  Разработка и(или) модернизация программных средств (информационных систем), согласно задаче на разработку и(или) модернизацию. Разработка документации и инструкций на сопровождаемые сервера и системы в рамках своей компетенции.  Тестирование разработанного ПО, а также поступающего в рамках проведения экспертиз типовых решений или предлагаемых к внедрению решений сторонних разработчиков.   Сопровождение разработанных программных средств в части исправления ошибок, реагирование на проблемы.   Разработка SQL скриптов с целью выгрузки данных из базы данных, либо интеграции с информационно-аналитическими и иными системами.   Участие в решении заявок службы технической поддержки, в качестве специалиста 3-й линии службы технической поддержки.   Требования:  Хорошее знание языка JavaScript — как минимум основ, желательно ES6. Знание современных UI-библиотек (желательно Vue); понимание принципов MVC. Хорошее знание HTML, умение качественно верстать. Хорошее знание CSS; понимание принципов адаптивной вёрстки. Знание git/gitlab, для совместной работы. Понимание принципов работы с системами управления проектами, трекерами, например, Jira, Redmine.  Желательно:  Знание любых других языков программирования, опыт разработки в других областях. Знание,а лучше опыт серверной разработки под Node.js\PHP\Python; знание библиотек Gulp/Grunt, Webpack/Browserify/Rollup. Опыт разработки с использованием препроцессоров SASS, LESS, Stylus. Понимание принципов транспиляции, применения полифиллов, поддержки разных поколений стандартов. Опыт разработки требований к API, постановки задач для других разработчиков. Опыт продолжительной поддержки одного проекта в течение долгого времени, понимание влияния legacy и технического долга на разработку.  Условия:  Официальное трудоустройство. Множество интересных задач. Молодой дружелюбный коллектив. Комфортное рабочее место. Полис ДМС. Права sudo на кофемашине. Материальная помощь к отпуску. Работа в центре города. Возможность карьерного и профессионального роста. ";  Официальное трудоустройство. Множество интересных задач. Молодой дружелюбный коллектив. Комфортное рабочее место. Полис ДМС. Права sudo на кофемашине. Материальная помощь к отпуску. Работа в центре города. Возможность карьерного и профессионального роста. ;Опыт разработки требований к API, постановки задач для других разработчиков. Опыт продолжительной поддержки одного проекта в течение долгого времени, понимание...;Тестирование разработанного ПО, а также поступающего в рамках проведения экспертиз типовых решений или предлагаемых к внедрению решений сторонних разработчиков. ;"JavaScript;HTML;CSS;git/gitlab;UI-библиотеки;принципы MVC";1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1
39;10;34240290;Программист;Санкт-Петербург;2;5;Итака, агентство недвижимости;0.06666666666666667;В IT -дирекции открыта вакансия для проф. растущего СПЕЦИАЛИСТА - Программист C# (С шарп). Требования: — Умение ЧИТАТЬ программные коды С#— Опыт самостоятельного программирования в C# от 2-х лет - Язык C sharp 3.5-4.0 (более поздние версии не стыкуются с нашим СРМ) - Знакомство с платформой .net (дот нет) - Понимание основ парадигмы ООП (объектно-ориентированное программирование) - Как минимум Владение языком C++ или Java — Дополнительно плюсом является знание MS SQL.— Плюсом являются знания PHP и Интернет технологий. Функциональные обязанности: — Изучение и поддержка программного комплекса на C# ( CRM-система + программы закачки из внешних источников)— Участие в разработке ТЗ на модернизацию и на разработку новых модулей.— Разработка ПО по техническим заданием.— Участие во внедрении ПО. Условия: — Работа в крупной, стремительно развивающейся компании!!— ВОЗМОЖНОСТЬ профессионального роста!!— График работы: 10..00-19.00 ( 1 час -обед)— Оклад на испытательный срок – 50000 руб. ( на руки), далее- от 55000 руб.— Рабочее место в Центральном офисе компании: ст. метро Пионерская, Коломяжскйи пр. Собеседование в Центральном офисе компании, МПионерская, Коломяжский пр.пн-пт 16.00-18.00 ( по предварительной записи); — Работа в крупной, стремительно развивающейся компании!!— ВОЗМОЖНОСТЬ профессионального роста!!— График работы: 10..00-19.00 ( 1 час -обед)— Оклад на испытательный срок – 50000 руб. ( на руки), далее- от 55000 руб.— Рабочее место в Центральном офисе компании: ст. метро Пионерская, Коломяжскйи пр. Собеседование в Центральном офисе компании, МПионерская, Коломяжский пр.пн-пт 16.00-18.00 ( по предварительной записи);Умение ЧИТАТЬ программные коды С#. — Опыт самостоятельного программирования в C# от 2-х лет. - Язык C sharp 3.5-4...;Изучение и поддержка программного комплекса на C# ( CRM-система + программы закачки из внешних источников). — Участие в разработке ТЗ на...;"JavaScript;SQL;C#;HTML;MySQL";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
40;2;33915436;Программист;Екатеринбург;2;3;OmniLine;0.0;О нас: Мы помогаем нашим клиентам становиться лидерами в своих отраслях, повышать качество клиентского сервиса и уровень продаж за счет автоматизации процессов и внедрения лидирующих российских продуктов. Более 10 лет мы занимаемся автоматизацией бизнеса, внедряем контакт-центры, системы IP-телефонии, CRM и Service Desk системы. Автоматизируем продажи, сервис и коммуникации. За плечами несколько сотен проектов для крупных компании по всей России и СНГ. Среди наших клиентов торговые компании, операторы связи, сбытовые компании, сервисные компании, банки, интернет-магазины и другие компании, для которых высокий уровень клиентского сервиса является залогом успеха и лидерства. Мы активно развиваемся и постоянно находимся в поиске опытных профессионалов и начинающих амбициозных специалистов. Работая у нас вы получите возможность полностью реализовать свой потенциал и расти вместе с нами. Наши направления и вендоры: - Контакт-центры и IP-телефония (платформа Oktell) - CRM и Service Desk (платформа BPMOnline) - Чаты и чат-боты (Beesender, Oktell R2, Sherlock) Описание позиции: Программисты в нашей компании это прежде всего команда, нацеленная на решение нестандартных задач. Многие наши клиенты имеют свой штат программистов, но в проектах, которые мы реализуем, часто возникают задачи, которые требуют большей квалификации, навыков, другого мышления и подходов. Именно поэтому программисты важные участники команды внедрения, способные решать такие задачи. Обучение и карьера: Вы начинаете с позиции программиста. Погружаетесь в наши задачи, изучаете продукты, с которыми мы работаем. Далее проходите первую сертификацию на уровень Basic. С этого момента мы полноценно подключаем вас в проекты. Через решение задач и клиентских кейсов вы учитесь и нарабатываете опыт, который позволит вам сертифицироваться на уровень Advanсed и получить позицию ведущего программиста. Стек технологий: С#, SQL (основная работа MS SQL), JavaScript, JSON, XML (желательно WSDL, SOAP), Web-socket, REST API Обязанности: - Разработка нетиповых модулей для интеграции систем. Разработка модулей и конфигурация к программным продуктам   Требования:  хорошие знания C#, JavaScript желательно знание нотации BPMN обязательное знание SQL(начальный уровень) знание сетевых технологий TCP\IP, порты, маршруты и прочее приветствуется работа с Command Line (Windows), PowerShell, Bash SSH, FTP, TFTP, SMB умение работать с сертификатами и ключами шифрованиями личные качества: активность, ответственность, коммуникабельность, ориентация на результат, скрупулезность, умение работать в команде  Условия:  работа в дружном коллективе интересные задачи заработная плата по результатам собеседования и ожидания кандидатов: оклад + премии по результатам работы соц. пакет график пн-пт с 9.00 - 18.00 после трудоустройства проводится обучение ;  работа в дружном коллективе интересные задачи заработная плата по результатам собеседования и ожидания кандидатов: оклад + премии по результатам работы соц. пакет график пн-пт с 9.00 - 18.00 после трудоустройства проводится обучение ;Контакт-центры и IP-телефония (платформа Oktell). Хорошие знания C#, JavaScript. Желательно знание нотации BPMN. Обязательное знание SQL(начальный уровень). ;CRM и Service Desk (платформа BPMOnline). - Чаты и чат-боты (Beesender, Oktell R2, Sherlock). - Разработка нетиповых модулей для интеграции...;"JavaScript;C#;MS SQL;JSON API;SOAP;BPMN";0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1
41;25;33801886;Программист (сопровождение АБС);Казань;2;2;ТАТСОЦБАНК;0.1;"Требуемый опыт работы: 1-3 года Полная занятость, полный день Обязанности  Сопровождение отдельных модулей АБС; Развитие АБС (создание / модификация шаблонов, скриптов и отчетов).  Профессиональные навыки  Знание: SQL, VBScript, VBA (Excel, Word); Знание основ структуры и оптимизации реляционных БД.  Требования  Опыт работы программистом не менее 1 года.  Условия  Место работы: Головной офис, г.Казань, ул.Чернышевского; Оформление: В соответствии с ТК РФ; Режим работы: Пятидневная рабочая неделя с 8.30 до 17.30; Дресс-код: Casual Оплата: Оклад + стабильная ежемесячная премия; Льготы: Кредитные и розничные условия для сотрудников; Развитие: Тренинги, киноклуб, курсы профессионального обучения; Корпоративы: Спортивные, командообразующие, праздничные. ";;Знание: SQL, VBScript, VBA (Excel, Word). Знание основ структуры и оптимизации реляционных БД. Опыт работы программистом не менее 1 года.;Сопровождение отдельных модулей АБС. Развитие АБС (создание / модификация шаблонов, скриптов и отчетов).;"VBA;SQL;Обучение и развитие;VBScript;Базы данных";0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
42;0;34222834;Программист-разработчик;Тюмень;3;2;ТюмБИТ-АСУ;0.0;"В небольшую команду, развивающую действующий проект регионального уровня, нужен backend-разработчик. Стэк технологий: .NET Core 2.2 WebAPI, C#, PostgreSQL. Вы будете дорабатывать и оптимизировать текущую систему, интеграцию со сторонними сервисами. Есть возможность опробовать и применить любые интересующие библиотеки и технологии, если они подходят для решения задачи, мы демократичны и обсуждаем все варианты. Продакшн работает на Linux, если интересен DevOps, можно дополнительно решать задачи по этой тематике.От вас нужен опыт программирования на C# приложений, работающих с БД; понимание асинхронности, многопоточности, сетевого взаимодействия, проблем связанных с этим. Стремление писать чистый и оптимизированный код необходимо. В качестве системы контроля версий у нас Git, нужно знать принципы её работы.Оплата почасовая, количество часов выбирается вами. Команда у нас тюменская, работающая удалённо, по желанию можно работать в офисе, современный компьютер Core i7, 16 гб, SSD+HDD, 2 монитора предоставим. Рассматриваем кандидатов из любых регионов.  ";;"От вас нужен опыт программирования на C# приложений, работающих с БД; понимание асинхронности, многопоточности, сетевого взаимодействия, проблем связанных с этим. ";;".NET Core 2.2;WebAPI;C#;PostgreSQL";1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
43;94;34266712;Software Developer (ECAD/MCAD Development);Санкт-Петербург;7;5;Представительство компании Altium Europe GMBH;0.0;Altium has been developing software for the design and manufacture of electronic devices for over 30 years. Such products as Altium Designer (formerly Protel), P-CAD, Tasking, and others are used by professional electronics developers.Our central office in San Diego (California), research and development in the United States, Russia, Europe, Asia. Altium Designer - product for the design and development of printed circuit boards (with built-in realistic 3D mode). Areas of use: electronics, automotive, robots, telecom solutions. Probably, your current smartphone was designed in one of our products. Project description:• Synchronization of MCAD and ECAD models with PCB model stored on the server. Tasks:• Using SolidWorks (Altium Designer, Creo, Inventor) API to create and update the assembly geometry basing on PCB model• Processing assembly geometry changes using Solidworks (Altium Designer, Creo, Inventor) API to synchronize with PCB model• (optional) Tasks related to UI development and communications with the server More detailed tasks:• Creation new and analyzing of the existing shape of PCB• Applying and recognition cutouts to PCB body• Creation and recognition of holes in PCB body• Recognition and placement of component models (3D models) in assembly or PCB model• Modeling rigid-flex PCB with using MCAD API to create and synchronize with PCB model• (optional) Fixing issues related to UI, server communications, extending board model representation Mandatory Requirements:• .Net, C#, Practice of SolidWorks plugins development (or plugins/macros development for others MCAD/BIM products) for purposes of solid 3D model geometry processing.• Experience of using Jira (or TFS or similar tool),• Experience of using SVN (or CVS, or Git or Mercurial)• English (Intermediate or higher), Russian Would be good:• Strong SolidWorks/Creo/Inventor user• Advanced experience with applied mathematics in 3D geometry tasks• Familiarity with PCB design and Altium Designer• WPF, MVVM, COM, Rest/Soap client development experience In Altium, you can expect:• Distributed development team ( 250 people in RD)• Products popular in the field of microelectronics• Participation in specialized conferences, meetings - both as participants and speakers• Flexible working hours• Convenient office in Saint Petersburg (Fontanka embankment), help with moving (if it’s necessary)      ;;Familiarity with PCB design and Altium Designer. WPF, MVVM, COM, Rest/Soap client development experience. Products popular in the field...;Mandatory Requirements: .Net, C#, Practice of SolidWorks plugins development (or plugins/macros development for others MCAD/BIM products) for purposes...;"SolidWorks;C#;Английский язык;Autodesk Inventor;Inventor;ASP.NET";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
44;8;33865575;Программист;Санкт-Петербург;4;5;СПб Реновация;0.0;Для участия в проектах по разработке и внедрению системы Microsoft Dynamics CRM 2016 компания СПб Реновация приглашает на постоянную работу в команду ИТ-отдела Программиста! Функции:  Разработка нового и модернизация имеющегося функционала CRM системы (плагины, бизнес-процессы, javascript, кастомизации, администрирование). Сбор, анализ и формализация требований от бизнес-заказчиков. Оптимизация запросов, выгрузка данных по запросам. Разработка отчетов для SSRS сервера. Настройка панелей мониторинга. Создание представлений для пользователей.  Требования:  Опыт работы, готовность к повышению квалификации при решении рабочих задач. Доброжелательный настрой, желание и умение работать в коллективе.  Условия:  Официальное оформление в штат, белая з\п, стабильные выплаты. 5ка с 9 до 18ч, отпуск 28 дней, медобслуживание, корп. связь. Современный, комфортный офис в центре города, кухня, плюшки:) Доброжелательная, профессиональная команда ИТ-дирекции. Размер вознаграждения обсуждается с кандидатом. ;  Официальное оформление в штат, белая з\п, стабильные выплаты. 5ка с 9 до 18ч, отпуск 28 дней, медобслуживание, корп. связь. Современный, комфортный офис в центре города, кухня, плюшки:) Доброжелательная, профессиональная команда ИТ-дирекции. Размер вознаграждения обсуждается с кандидатом. ;Опыт работы, готовность к повышению квалификации при решении рабочих задач. Доброжелательный настрой, желание и умение работать в коллективе.;Разработка нового и модернизация имеющегося функционала CRM системы (плагины, бизнес-процессы, javascript, кастомизации, администрирование). Сбор, анализ и формализация требований от...;"MS Dynamics CRM;CRM";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
45;32;33864041;Аналитик-программист;Санкт-Петербург;4;5;ОРИМИ ТРЭЙД;0.0;"Обязанности:  Поддержка и развитие существующей аналитической системы (OLAP-решений); Создание и доработка/оптимизация существующих аналитических кубов; Формирование отчетности по требованию бизнеса (Excel, SSRS); Разработка, поддержка и развитие отчетности и графической визуализации данных (выявление потребности, разработка и внедрение новых отчетов, унификация и разработка единых форм отчетности) Работа с данными в СУБД MS SQL Server: написание SQL-запросов, их оптимизация, создание таблиц; Разработка требований на доработки источников информации для Хранилища данных (DWH); Сбор, формализация и анализ бизнес-требований внутри компании; Поддержка и обучение пользователей; Тестирование доработок/разработок, поиск ошибок в данных, повышение качества данных; Подготовка проектной документации (функциональных требований, технического задания для программиста) под задачи, написание пользовательской документации; Взаимодействие с внешними разработчиками для формирования технического задания; Проведение приемо-сдаточных работ, тестирование интерфейсов;  Требования:  Высшее техническое, экономическое, математическое образование; Понимание структуры хранилищ данных и опыт работы с базами данных; Опыт настройки аналитических кубов, написания запросов к БД; Опыт работы со средствами разработки аналитической отчетности; Знание SQL; Опыт работы с Analysis Services, Reporting Services, MDX. Продвинутый пользователь Excel (формулы, функции, сводные таблицы, импорт/экспорт данных) Аналитический склад ума; Опыт самостоятельного анализа требований бизнеса, постановки требований на разработку; Опыт разработки технической и пользовательской документации; Опыт консультирования пользователей по разработанным решениям.  Условия:  режим работы: понедельник-пятница, с 9:00 до 18:00; место работы: ст. метро Выборгская; достойная оплата труда; оформление по ТК РФ, корпоративный соцпакет. ";"  режим работы: понедельник-пятница, с 9:00 до 18:00; место работы: ст. метро Выборгская; достойная оплата труда; оформление по ТК РФ, корпоративный соцпакет. ";Высшее техническое, экономическое, математическое образование. Понимание структуры хранилищ данных и опыт работы с базами данных. Опыт настройки аналитических кубов, написания...;Подготовка проектной документации (функциональных требований, технического задания для программиста) под задачи, написание пользовательской документации. Взаимодействие с внешними разработчиками для формирования...;"MS SQL;MS SQL Server;SQL;Transact-SQL;База данных: Olap;Olap (online analytical processing);Тестирование пользовательского интерфейса;MS Excel";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1
46;33;34027443;Программист-разработчик;Санкт-Петербург;4;5;НОР-ПЛАСТ;0.0;Обязанности:  Доработка функционала и поддержка конфигураций 1С (ЗУП, КА, УПП, Бухгалтерия). Выполнение задач по интеграции с другими информационными системами компании. Разработка/доработка отчетов и внешних обработок. Обновление типовых и нетиповых конфигураций. Разработка системы штрихкодирования, этикеток.  Требования:  Успешный опыт работы в аналогичной должности от 2-х лет. Опыт разработки на платформе 1С 7.7, 8.Х (ЗУП, КА, УПП, Бухгалтерия). Опыт внедрения штрихкодирования. Приветствуется опыт работы с обменами в форматах: COM– соединение, XML.  Условия:  Работа в стабильной компании. Работа на производстве в г.Санкт-Петербург,Колпинский р-н,пос.Саперный, терр-я Мебельного комбината.Ближайшая станция м.Рыбацкое. график работы пн-пт (с 9.00-18.00). Корпоративный отдых.   ;  Работа в стабильной компании. Работа на производстве в г.Санкт-Петербург,Колпинский р-н,пос.Саперный, терр-я Мебельного комбината.Ближайшая станция м.Рыбацкое. график работы пн-пт (с 9.00-18.00). Корпоративный отдых.   ;Успешный опыт работы в аналогичной должности от 2-х лет. Опыт разработки на платформе 1С 7.7, 8.Х...;Доработка функционала и поддержка конфигураций 1С (ЗУП, КА, УПП, Бухгалтерия). Выполнение задач по интеграции с другими информационными системами компании. ;"1С: Зарплата и управление персоналом;1С: Бухгалтерия;1С: Предприятие 8;1С: Управление Производственным Предприятием;1С программирование;Штрихкодирование";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
47;42;33910148;Программист;Санкт-Петербург;4;5;ЭЛТИС;0.03333333333333333;"Обязанности:  Проектирование и разработка баз данных и программного обеспечения (клиентское приложение - АРМ) с использованием в среде MS WINDOWS; web-программирование  Требования:  Знание языка (и среды) программирования С/С++ Опыт работы в ITот 2-3 лет или участие в каком-либо успешном IT проекте; Дополнительными плюсами будет знание Delphi, алгоритмическая подготовка, грамотное использование ООП, опыт разработки интерфейсов пользователя, математическая подготовка, знание MS Office на уровне грамотного пользователя, знание какого-нибудь ассемблера, навыки администрирования MS WINDOWS. Умение работать как самостоятельно, так и в команде. Технический английский Образование высшее  Условия:  Оформление и социальный пакет по Трудовому кодексу РФ. Уровень заработной платы обсуждается на собеседовании Пятидневка с 09.00-17.30 м Горьковская ";  Оформление и социальный пакет по Трудовому кодексу РФ. Уровень заработной платы обсуждается на собеседовании Пятидневка с 09.00-17.30 м Горьковская ;Знание языка (и среды) программирования С/С++. Опыт работы в ITот 2-3 лет или участие в каком-либо успешном...;Проектирование и разработка баз данных и программного обеспечения (клиентское приложение - АРМ) с использованием в среде MS WINDOWS. Web-программирование.;"C/C++;MS Office;Delphi";0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
