;Index;id;name;city;min_salary;max_salary;company;days_from_publication;description;conditions;requirement;responsibility;key_skills;Тюмень;Челябинск;Казань;Екатеринбург;Другие города;experience_Более 6 лет;experience_Нет опыта;experience_От 1 года до 3 лет;experience_От 3 до 6 лет;schedule_Гибкий график;schedule_Полный день;schedule_Сменный график;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость;1С программирование;1С: Предприятие 8;1С: Зарплата и управление персоналом;1С: Бухгалтерия;1С: Управление Производственным Предприятием;1С: Управление Торговлей;1С: Документооборот;1C: Бухгалтерия;Обновление конфигурации 1С;MS SQL;Другие навыки
184;45;32887728;Программист 1С;Тюмень;2;2;Восток, Энергосбытовая компания;0.03333333333333333;"«Энергосбытовая компания «Восток» (АО «ЭК «Восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов Российской Федерации. Каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал, получить ценный опыт работы, повысить свой статус в успешной команде профессионалов. Чем предстоит заниматься?   Разработка новой корпоративной системы на платформе 1С Предприятие;   Разработка нового функционала и корректировка имеющегося в корпоративных информационных системах на платформе 1С Предприятие;   Регистрация, обнаружение и исправление технических ошибок в обслуживаемых программных комплексах на платформе 1С Предприятие;   Программное сопровождение информационных систем на платформе 1С Предприятие;   Составление спецификации на разрабатываемый программный комплекс или его часть;   Выполнение регламентных процедур, обменов данными для обслуживаемых программных комплексов на платформе 1С Предприятие.   Что мы ожидаем от будущего кандидата?   Уверенные знания механизмов платформы 1С 8;   Умение писать и анализировать сложные запросы 1С;   Опыт и понимание принципов клиент-серверной разработки;   Опыт написания отчетов с использованием СКД;   Есть знания типовых алгоритмов разработки.   Будет большим преимуществом, если:   Есть опыт работы с управляемыми формами;   Есть опыт работы с механизмами интеграции (Web-сервисы, HTTP-сервисы и др.);   Есть опыт работы с механизмом бизнес-процессов платформы 1С;   Вы пишите хорошо читаемый, структурированный и понятный код.   Мы постарались создать все условия для продуктивной и интересной работы:   Официальное трудоустройство согласно ТК РФ;   Стабильный, а главное полностью официальный доход;   Комфортное рабочее место в современном бизнес-центре Golf;   Реальный карьерный рост в крупнейшей компании;   Атмосфера взаимопомощи и дружелюбия;   Работа в команде профессионалов в атмосфере взаимопомощи и поддержки;   Классическая пятидневка с фиксированными выходными;   График работы: с 8-00 до 17-00;   Обучение за счет предприятия;   Множество интересных задач, в решении которых вы можете принять полноправное участие.   ВАЖНО! Уровень заработной платы, который зависит от технических знаний и навыков (регулярные пересмотры при повышении результатов и качества работы). А также в качестве бонуса:   Частичная компенсация занятий спортом (тренажерный зал, фитнес, бассейн);   Забота о здоровье: соц. пакет и бесплатные мед. обследования, ДМС;   Подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на Новый Год.   Если Вы ищите стабильную и интересную работу, то будем рады Вашим резюме! Срок рассмотрения вакансий ограничен!";;Уверенные знания механизмов платформы 1С 8. Умение писать и анализировать сложные запросы 1С. Опыт и понимание принципов клиент...;Разработка новой корпоративной системы на платформе 1С Предприятие. Разработка нового функционала и корректировка имеющегося в корпоративных информационных системах на...;"1С программирование;1С: Предприятие 8;1С: Зарплата и управление персоналом;1С: Бухгалтерия;1С: Управление Производственным Предприятием";1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
185;49;32875793;Программист 1С Бухгалтерия;Тюмень;2;2;Восток, Энергосбытовая компания;0.03333333333333333;"      «Энергосбытовая компания «Восток» (АО «ЭК «Восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов Российской Федерации. Каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал, получить ценный опыт работы, повысить свой статус в успешной команде профессионалов.   Чем предстоит заниматься?     Консультирование пользователей 1С;   Доработка конфигураций под требование компании;   Установка обновлений конфигураций ЗУП, БП.     Что мы ожидаем от будущего кандидата?     Опыт программирования на встроенном языке 1С, 8.2, 8.3;   Опыт сопровождения и доработки 1С: Зарплата и Управление Персоналом 2.5, Зарплата и Управление Персоналом 3.1, Бухгалтерия Предприятия 3.0, Бухгалтерия предприятий 2.0;   Опыт обновления типовых и нетиповых БД.   Будет большим преимуществом, если:     Есть знание основ бухгалтерского учета и основ расчета заработной платы;   Имеются сертификаты от фирмы 1С;   Есть опыт командной разработки.   Мы постарались создать все условия для продуктивной и интересной работы:  Официальное трудоустройство согласно ТК РФ; Стабильный, а главное полностью официальный доход; Комфортное рабочее место в современном бизнес-центре Golf; Реальный карьерный рост в крупнейшей компании; Атмосфера взаимопомощи и дружелюбия; Работа в команде профессионалов в атмосфере взаимопомощи и поддержки; Классическая пятидневка с фиксированными выходными; График работы: с 8-00 до 17-00; Обучение за счет предприятия; Множество интересных задач, в решении которых вы можете принять полноправное участие.  ВАЖНО! Уровень заработной платы, который зависит от технических знаний и навыков (регулярные пересмотры при повышении результатов и качества работы).   А также в качестве бонуса:  Частичная компенсация занятий спортом (тренажерный зал, фитнес, бассейн);  Забота о здоровье: соц. пакет и бесплатные мед. обследования, ДМС;   Подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на Новый год.    Если Вы ищите стабильную и интересную работу, то будем рады Вашим резюме!        ";;Опыт программирования на встроенном языке 1С, 8.2, 8.3. Опыт сопровождения и доработки 1С: Зарплата и Управление...;Консультирование пользователей 1С. Доработка конфигураций под требование компании. Установка обновлений конфигураций ЗУП, БП.;"1С программирование;1С: Предприятие 8;1С: Зарплата и управление персоналом;1С: Бухгалтерия;1С: Управление Производственным Предприятием";1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
186;64;33689549;Ведущий разработчик/Разработчик 1С;Тюмень;2;2;Диалог Информационные Технологии;0.06666666666666667;"Диалог ИТ – одна из компаний-лидеров в области автоматизации бизнес-процессов на платформе 1С. В связи с расширением портфеля проектов, мы ищем к себе в команду Ведущего разработчика/Разработчика 1С в департамент корпоративных проектов. Что тебе предстоит:  Решать серьезные и масштабные задачи на проектах внедрения в компаниях федерального уровня; Разбирать и оценивать требования для реализации поставленных задач; Программировать по техническому заданию; Консультировать аналитиков по архитектуре информационных систем на этапах обследования, анализа и моделирования; Помогать аналитикам в построении оптимального решения разрабатываемой архитектуры информационной системы на этапе разработки технического задания.  Нам важно:  Опыт программирования на 1С от 2 лет; Отличное знание платформы 1С:Предприятие 8 на уровне разработчика; Хорошее знание одной или нескольких типовых конфигураций: УПП, ERP, БП, ЗУП, УТ, КА; Умение дать экспертную оценку по технической структуре продукта.  Преимущества работы у нас:  Команда: дружная и экспертная, объединенная общей миссией и ценностями; Загрузка: стабильная на крупных и масштабных проектах; Зарплата: «белая», достойный оклад + премии за результативность + надбавка за новые сертификаты 1С; Профессиональный рост: доступ к корпоративной библиотеке 1С, получение сертификатов 1С за счет компании; Карьерный рост – реален, зависит от совершенствования твоих компетенций; Оформление: официальное, отпуск 28 календарных дней, оплачиваемые больничные, ДМС после года работы; График: можешь работать в офисе или удаленно из дома, 8-ми часовой гибкий рабочий день; Бонусы: вкусняшки по пятницам, летние и зимние выезды, безлимитный кофе, свежий чай и позитивная атмосфера.    Мы находимся в Санкт-Петербурге и рассматриваем кандидатов на удаленную занятость или готовых к релокации.";;Отличное знание платформы 1С:Предприятие 8 на уровне разработчика. Хорошее знание одной или нескольких типовых конфигураций: УПП, ERP, БП...;Решать серьезные и масштабные задачи на проектах внедрения в компаниях федерального уровня. Разбирать и оценивать требования для реализации поставленных задач. ;"1С программирование;1С: Предприятие 8;1С: Зарплата и управление персоналом;1С: Бухгалтерия;1С: Управление Производственным Предприятием";1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
187;81;34193317;Программист 1С;Тюмень;2;2;ГКУ ТО Центр информационных технологий Тюменской области;0.13333333333333333;"Наименование должности в соответствии со штатным расписанием: главный программист Рассматриваем выпускников ВУЗов Обязанности:  Внедрение, обновление и поддержка в качестве разработчика 1С Медицина. Разработка отчетных форм, интерфейса пользователя, расширение стандартного функционала системы, разработка интеграционных решений. Отладка, тестирование и оптимизация разработанного ПО. Документирование разработок согласно внутренним стандартам.  Квалификационные требования:  Законченное высшее образование (техническое, информационные технологии). Опыт программирования от 1 года (желательно 1С или любой современный ООП язык программирования (Java, C#, C++)); Опыт работы с реляционными СУБД, знание SQL, навыки проектирования БД. Умение общаться с людьми, работать в команде. Ответственность, дисциплинированность.  Преимущества:  Опыт разработки, поддержки и доработки конфигурации 1С 8.x Наличие одного или нескольких сертификатов по платформе 1С: Предприятие или по типовым решениям 1С Опыт оптимизации быстродействия разработок, работы со сложными SQL запросами. Владение JavaScript, HTML5, CSS.  Условия:  Рабочее место в здании Технопарка; Удобный график с 9-00 до 18-00; Официальное трудоустройство; При необходимости проводится обучение; Дружелюбный коллектив; Полис ДМС; Материальная помощь к отпуску ";"  Рабочее место в здании Технопарка; Удобный график с 9-00 до 18-00; Официальное трудоустройство; При необходимости проводится обучение; Дружелюбный коллектив; Полис ДМС; Материальная помощь к отпуску ";Законченное высшее образование (техническое, информационные технологии). Опыт программирования от 1 года (желательно 1С или любой современный ООП язык программирования...;Внедрение, обновление и поддержка в качестве разработчика 1С Медицина. Разработка отчетных форм, интерфейса пользователя, расширение стандартного функционала системы, разработка...;"1С программирование;Java SE;C#;C++;SQL;СУБД;проектирование БД;Системная интеграция;Unit Testing";1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
188;85;33803061;Программист 1С;Тюмень;2;2;UDevelopment ;0.23333333333333334;Компания Udevelopment ищет в свою команду профессионалов Ведущего программиста 1С. Место работы г. Екатеринбург. Рассматриваем кандидатов, желающих переехать. Обязанности:  Непосредственное участие в проекте внедрения 1С ERP + Документооборот:  - разработка и изменение стандартного функционала программ - настройка обменов - оптимизация производительности - работа в команде разработчиков 2. Операционная деятельность: - поддержка, сопровождение и консультация пользователей по конфигурациям баз 1С: БП 3.0, ЗУП 3.1, Хеликс Фитнес - доработка конфигураций 1С под нужды заказчика (использование «расширений») - разработка отчетов и обработок - исправление и доработка обменов между БД - оперативный поиск и исправление ошибок пользователей Требования:  Высшее образование  Опыт программирования на платформе 1С 8 от 3 лет: - Управляемые формы - СКД - Конвертация данных 2-3 - Опыт разработки своих механизмов, подсистем или конфигураций  Понимание структуры объектов конфигуратора   Знание синтаксиса языка 1С   Общее понимание управленческого и бухгалтерского учета   Умение формировать рабочее ТЗ по поставленным задачам  Работа на результат, коммуникабельность, стрессоустойчивость, любознательность  Условия:  Официальное трудоустройство, соц. пакет согласно ТК РФ График работы 5/2 с 9:00 до 18:00 Место работы г. Екатеринбург. Рассматриваем кандидатов, желающих переехать. Комфортабельный офис в центре города, в шаговой доступности от метро Площадь 1905 года Стабильная заработная плата, в компании не бывает задержек. Готовы обсудить ожидания достойных кандидатов Возможность развиваться вместе с компанией ;  Официальное трудоустройство, соц. пакет согласно ТК РФ График работы 5/2 с 9:00 до 18:00 Место работы г. Екатеринбург. Рассматриваем кандидатов, желающих переехать. Комфортабельный офис в центре города, в шаговой доступности от метро Площадь 1905 года Стабильная заработная плата, в компании не бывает задержек. Готовы обсудить ожидания достойных кандидатов Возможность развиваться вместе с компанией ;Высшее образование. Опыт программирования на платформе 1С 8 от 3 лет: - Управляемые формы. - СКД. - Опыт разработки своих механизмов, подсистем...;настройка обменов. - оптимизация производительности. - работа в команде разработчиков. 2. Операционная деятельность: - поддержка, сопровождение и консультация пользователей по конфигурациям баз 1...;"1С программирование;1С: Предприятие 8;1С: Зарплата и управление персоналом;Обновление конфигурации 1С;1C: Бухгалтерия;Пользователь ПК;1С: Документооборот";1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;1
189;15;33924516;Программист 1С;Челябинск;2;3;ВэлаДент;0.0;"Обязанности:  разработка на платформе 1С 8, обычные и управляемые формы; внедрения типовых решений на платформе 1С 8; проведение анализа бизнес-процессов и особенностей учета клиента; участие в проектах внедрения конфигураций 1С; работа с различными конфигурациями 1С, обычные и управляемые приложения; сопровождение обменов с другими системами (1С, базой MS SQL); интеграция 1С с иными платформами.  Требования:  опыт программирования в 1С:Предприятие 8; опыт самостоятельной разработки и внедрений на платформе 1С; приветствуется наличие сертификатов; желание работать, расти и зарабатывать; техническая грамотность, самостоятельность; умение брать на себя ответственность; желательно умение работать с XML, XSD.  Условия:  работа в крупном стоматологическом холдинге с 20-летней историей успеха; высокий уровень з/п и, что немаловажно, платим ее вовремя; официальное трудоустройство; корпоративные мероприятия и расширенный социальный пакет для сотрудников; место работы - центр города ул. Коммуны, (рядом парк); график работы: с пн. по пт.: с 09.00 до 18.00, сб.-вс. - выходные; комфортные условия работы; открытые возможности для карьерного роста; молодой, активный коллектив; корпоративные бенефиты: скидки на лечение в клинике для сотрудника и родственников, признание за многолетнюю работу в компании – премии, путевки, подарки на дни рождения, праздники и другое. ";"  работа в крупном стоматологическом холдинге с 20-летней историей успеха; высокий уровень з/п и, что немаловажно, платим ее вовремя; официальное трудоустройство; корпоративные мероприятия и расширенный социальный пакет для сотрудников; место работы - центр города ул. Коммуны, (рядом парк); график работы: с пн. по пт.: с 09.00 до 18.00, сб.-вс. - выходные; комфортные условия работы; открытые возможности для карьерного роста; молодой, активный коллектив; корпоративные бенефиты: скидки на лечение в клинике для сотрудника и родственников, признание за многолетнюю работу в компании – премии, путевки, подарки на дни рождения, праздники и другое. ";Опыт программирования в 1С:Предприятие 8. Опыт самостоятельной разработки и внедрений на платформе 1С. Приветствуется наличие сертификатов. ;Разработка на платформе 1С 8, обычные и управляемые формы. Внедрения типовых решений на платформе 1С 8. ;"1С программирование;1С: Предприятие 8;1С: Зарплата и управление персоналом;1С: Бухгалтерия;1С: Управление Производственным Предприятием";0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
190;18;34097752;Программист 1С;Челябинск;2;3;Кременкульская, Фабрика;0.0;"Обязанности:  Доработка типовых конфигураций 1С; написание отчетов; перенос данных.  Требования:  Профильное образование; Приветствуется опыт работы в аналогичной должности на производстве (1С 8.3); Ответственность , исполнительность, внимательность.  Условия: Кондитерская фабрика «Кременкульская» высокотехнологичное предприятие, которое успешно работает на рынке кондитерских изделий c 1998 года. . Мы обеспечиваем нашим сотрудникам:  Официальное трудоустройство, социальный пакет; Заработная плата договорная; Доставка с северо-запада служебным транспортом. ";" Кондитерская фабрика «Кременкульская» высокотехнологичное предприятие, которое успешно работает на рынке кондитерских изделий c 1998 года. . Мы обеспечиваем нашим сотрудникам:  Официальное трудоустройство, социальный пакет; Заработная плата договорная; Доставка с северо-запада служебным транспортом. ";Профильное образование. Приветствуется опыт работы в аналогичной должности на производстве (1С 8.3). Ответственность , исполнительность, внимательность.;Доработка типовых конфигураций 1С. Написание отчетов. Перенос данных.;"1С: Предприятие 8;1С: Производство;1C: Бухгалтерия;1С программирование";0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1
191;26;33827334;Программист 1С;Челябинск;2;3;Сфера Плюс;0.03333333333333333;Обязанности:   Участвовать в проектах по внедрению 1С, ERP.на производственном предприятии   Внедрение планирования загрузки производственных участков.   Требования:  Опыт внедрения 1С на производственном предприятии Опыт внедрения 1С: ERP, УТ, УПП. Опыт тестирования разработок  Условия:  1. Официальное трудоустройство. график 5/2 с 09.00 до 18.00 ч., доставка служебным транспортом с ЧТЗ, остановка пересечение Свердловского и Комсомольского, Парковый-1.2. Направление деятельности: производство металлоконструкций, запчастей для промышленного оборудования ;  1. Официальное трудоустройство. график 5/2 с 09.00 до 18.00 ч., доставка служебным транспортом с ЧТЗ, остановка пересечение Свердловского и Комсомольского, Парковый-1.2. Направление деятельности: производство металлоконструкций, запчастей для промышленного оборудования ;Опыт внедрения 1С на производственном предприятии. Опыт внедрения 1С: ERP, УТ, УПП. Опыт тестирования разработок.;Участвовать в проектах по внедрению 1С, ERP.на производственном предприятии. Внедрение планирования загрузки производственных участков.;"1С: Управление Производственным Предприятием;1С: Производство;1С: Торговля;Производственное планирование;1С: Документооборот";0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1
192;31;17748676;Junior программист 1С;Челябинск;2;3;Первый Бит;0.3;"В связи с развитием отдела внедрения Первый Бит Челябинск, открыта вакансия Junior программист 1С   Первый Бит — это компания, в которой каждый сотрудник развивается, получает опыт в сфере IT и участвует в крупных проектах. Мы заинтересованы в талантливых, энергичных и преданных делу специалистах. Уверены, что у нас вы сможете быстро развиваться и обучаться   О нас:  Биту уже 22 года в Челябинске работает 150 профессионалов мы занимаем первое место по рейтингу партнёров 1С у нас все статусы от фирмы 1С мы автоматизировали: Южурал-Аско, Heineken, Равис, ЧелГУ, Subway, Белый Кит, Лукойл, РЖД и много других известных компаний    Вакансия вас заинтересует, если вы:  начинающий специалист или выпускник ВУЗа стремитесь к профессиональному росту, хотите развиваться в сфере программирования и разработки программных решений хотите развиваться в сфере IT  Чем занимается Junior программист:  устанавливает и настраивает программное обеспечение 1С консультирует и обучает пользователей работе с программой проектирует, разрабатывает и программирует собственные решения на платформе 1С: Предприятие 8  Наши сотрудники получают:  работу в международной IT-компании возможности профессионального и карьерного роста возможность участия в крупных проектах компаний федерального уровня; повышение квалификации: корпоративные курсы, семинары, тренинги, часы развития; систему обучения, позволяющая в короткие сроки стать сертифицированным специалистов возможность получать опыт у высококвалифицированных программистов наставничество руководителя или старшего коллеги, которые помогут быстрее понять специфику работы корпоративные мероприятия и спорт: абонементы в сеть фитнес-клубов Колизей со скидкой 50%, волейбол, интеллектуальные игры, выезды на природу    ОСТАВЛЯЙТЕ ОТКЛИК, ДАЖЕ ЕСЛИ У ВАС НЕТ ОБРАЗОВАНИЯ И ОПЫТА В СФЕРЕ IT, НО ЕСТЬ БОЛЬШОЕ ЖЕЛАНИЕ РАЗВИВАТЬСЯ В ЭТОЙ ОТРАСЛИ   видео о нашей команде можно посмотреть здесь https://www.youtube.com/watch?v=Zv7DRRJltmU ";;Начинающий специалист или выпускник ВУЗа. Возможность получать опыт у высококвалифицированных программистов. ОСТАВЛЯЙТЕ ОТКЛИК, ДАЖЕ ЕСЛИ У ВАС НЕТ ОБРАЗОВАНИЯ И...;Устанавливает и настраивает программное обеспечение 1С. Консультирует и обучает пользователей работе с программой. Проектирует, разрабатывает и программирует собственные решения...;"1С программирование;1С: Предприятие 8;1С: Зарплата и управление персоналом;1С: Бухгалтерия;1С: Управление Производственным Предприятием";0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
193;48;34132936;Программист 1С;Челябинск;2;3;СКБ Индукция;0.0;"Обязанности:  доработка 1С УНФ под нужды предприятия; разработка мотивационных схем в ЗУП, настройка графиков работ и видов начислений; создание обработок по автоматическому созданию и заполнению документов в 1С; разработка отчетов и обработок, обслуживания 1С; постановка учета на основе 1С; техническая поддержка пользователей системы электронного документооборота (СЭД); формирование регламентов процессов; анализ бизнес-процессов, определение потребности в автоматизации, расчёт эффекта от автоматизации; подготовка документации в виде пользовательских инструкций по разработанному решению; обучение сотрудников компании; графическое описание бизнес-процессов (визуализация процессов (VSM); Настройка обмена с интернет магазином, сайтом.  Требования:  Высшее образование; Опыт разработки/сопровождения – не менее 3 лет; Знание типовых конфигураций УНФ, Бухгалтерия; Знание основных механизмов учета в УНФ; Анализ чужого кода; Опыт внедрения автоматизированных информационных систем на производственных предприятиях; Навыки работы с технической документацией (как чтение, так и написание); Плюсом будет наличие сертификатов, работа в Битриксе 24. Стремление к профессиональному росту, желание развиваться в сфере программирования и внедрения программных решений; Системное мышление; Ответственность, активность и нацеленность на результат.  Условия:  обсуждение ваших условий по заработной плате; работа в стабильной развивающейся производственной компании (Ленинский район города Челябинска); своевременная и в полном объеме выплата заработной платы, два раза в месяц; график работы: с 9.00 до 18.00, с понедельника по пятницу; оформление официальное, в соответствии с ТК РФ; полный соцпакет; дружный коллектив с многолетними традициями; современная компьютерная техника и программное обеспечение; прогрессивное руководство. ";"  обсуждение ваших условий по заработной плате; работа в стабильной развивающейся производственной компании (Ленинский район города Челябинска); своевременная и в полном объеме выплата заработной платы, два раза в месяц; график работы: с 9.00 до 18.00, с понедельника по пятницу; оформление официальное, в соответствии с ТК РФ; полный соцпакет; дружный коллектив с многолетними традициями; современная компьютерная техника и программное обеспечение; прогрессивное руководство. ";Высшее образование. Опыт разработки/сопровождения – не менее 3 лет. Знание типовых конфигураций УНФ, Бухгалтерия. Знание основных механизмов учета в УНФ. ;Доработка 1С УНФ под нужды предприятия. Разработка мотивационных схем в ЗУП, настройка графиков работ и видов начислений. ;"1С программирование;1С: Предприятие 8;1С: Зарплата и управление персоналом;1С: Бухгалтерия;1С: Управление Производственным Предприятием";0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
194;51;32550090;Программист 1С (техническая поддержка);Челябинск;2;3;Газпром нефть;0.0;Будем рады, если вы проголосуете за нас в разделе Энергетика, добыча и переработка сырья по ссылке:  http://rating.hh.ru/poll/ В связи со значительным увеличением объема внедрения и развития продуктов 1С в группе компаний «Газпром нефть» требуется Специалист 1С.   Задачи:  Техническая поддержка систем 1С Консультация пользователей систем 1С Администрирование информационных баз Тестирование релизов, поиск технических ошибок Описание технических ошибок на доработку Аналитическая работа по данным систем мониторинга.  Пожелания:   Стаж работы программистом 1С не менее 2-х лет   Знание и понимание архитектуры и функциональных возможностей Платформы 1С:Предприятие 8   Владение языком запросов, разработка управляемых форм, создание отчетов на СКД, использование БСП   Понимание программного кода на 1С версий 8.2, 8.3, практические знания проверки качества кода и его оптимизации, опыт написания запросов с помощью консоли запросов 1С   Опыт работы веб-сервисов   Опыт настройки правил регистрации объектов   Опыт работы с конфигурацией «Конвертации данных»   Опыт командной разработки, документирования, оценки трудоемкости задач и соблюдения сроков.   Будет преимуществом:   Наличие сертификатов 1С   Знание и практический опыт применения методик оптимизации производительности решений 1С.   Мы предлагаем:  Составление индивидуального плана развития Возможность обучения за счет компании в сертифицированных учебных центрах фирмы «1С» Подготовку к сдаче экзаменов для получения сертификатов по направлению 1С Возможность использования корпоративных источников для самообразования и развития Возможность участия во внедрении и развитии автоматизированных систем на крупных предприятиях группы компаний «Газпром нефть» Возможность изучения нестандартных решений корпоративной отчетности, шаблонных решений для группы компаний, нетиповых интеграционных механизмов Возможность применения инженерных практик (многопоточная разработка, автоматизация тестирования) Возможность приобретения навыков работы в крупных компаниях: иерархия управления, требования служб безопасности, взаимодействие со службами поддержки Клиента и т.д. Комфортный офис Участие в корпоративных тимбилдингах, конференциях, конкурсах Работу в профессиональном коллективе.  Условия:  ДМС со стоматологией, страхование жизни Уровень заработной платы обсуждаем по итогам собеседования. ;  ДМС со стоматологией, страхование жизни Уровень заработной платы обсуждаем по итогам собеседования. ;Стаж работы программистом 1С не менее 2-х лет. Знание и понимание архитектуры и функциональных возможностей Платформы 1С...;Техническая поддержка систем 1С. Консультация пользователей систем 1С. Администрирование информационных баз. Тестирование релизов, поиск технических ошибок. ;"1С программирование;1С: Предприятие 8";0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
