;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
41;33795867;Программист;Москва;60000.0;80000.0;МИРРА - М;2019-10-17T17:05:31+0300;От 1 года до 3 лет;Гибкий график;Полная занятость;"IT-отдел российской производственной Компании ищет в штат сотрудника, готового к обучению и профессиональному развитию. График обсуждается с соискателем, нахождение в офисе обязательно на период обучения.   Обязанности:  Поддержка сайта и помощь в доработках (внесение правок в текущие проекты) Системное администрирование небольшого офиса (в редких случаях, когда системный администратор отсутствует)  Требования:  Хорошие знания PHP7, MySQL, HTML, CSS, JavaScript; Знание архитектуры 1С-Битрикс; Наличие технического образования (среднее специальное, высшее) Опыт разработки нестандартного функционала на CMS 1С-Битрикс (модули, компоненты, интеграция с различными сервисами) приветствуется; Желательно наличие сертификатов от 1С-Битрикс.  Условия:  Оформление по ТК РФ Гибкий график работы Корпоративные скидки на продукцию Испытательный срок - 2 месяца Возможность обучения и профессионального развития и реализации Офис в 5 минутах от м. Бауманская ";  Оформление по ТК РФ Гибкий график работы Корпоративные скидки на продукцию Испытательный срок - 2 месяца Возможность обучения и профессионального развития и реализации Офис в 5 минутах от м. Бауманская ;Хорошие знания PHP7, MySQL, HTML, CSS, JavaScript. Знание архитектуры 1С-Битрикс. Наличие технического образования (среднее специальное, высшее). ;Поддержка сайта и помощь в доработках (внесение правок в текущие проекты). Системное администрирование небольшого офиса (в редких случаях, когда системный...;"JavaScript; HTML; CSS; 1С-Битрикс; MySQL"
55;34146317;Junior разработчик БД MS SQL;Москва;60000.0;80000.0;Бионика;2019-10-18T16:50:51+0300;Нет опыта;Полный день;Полная занятость;Компания АльфаРМ, входящая в ГК Бионика и специализирующаяся на создании и предоставлении аналитических баз данных по всем сегментам фармацевтического рынка России, а также проведении любых видов маркетинговых исследований фармацевтического рынка России, приглашает Junior разработчика БД MS SQL Требования:  Знание MS SQL и T-SQL. Понимание механизмов транзакций, блокировок Наличие навыков оптимизации запросов  Будет плюсом:  Умение разбираться в плане запроса (анализ плана, индексов и т.д.)  Обязанности:  Выполнение этапов бизнес процесса компании Создание сложных запросов для построения отчетов и анализа данных Анализ планов выполнения запросов и их оптимизация Работа с большим объемом данных (Таблицы порядка 500 млн записей, БД более 1 ТБ)  Условия:  Оформление в соответствии с Трудовым кодексом РФ График работы 5/2 Отпуск 28 календарных дней Современный уютный офис в пешей доступности от станции метро Калужская ;  Оформление в соответствии с Трудовым кодексом РФ График работы 5/2 Отпуск 28 календарных дней Современный уютный офис в пешей доступности от станции метро Калужская ;Знание MS SQL и T-SQL. Понимание механизмов транзакций, блокировок. Наличие навыков оптимизации запросов. Умение разбираться в плане запроса (анализ...;Выполнение этапов бизнес процесса компании. Создание сложных запросов для построения отчетов и анализа данных. Анализ планов выполнения запросов и их...;"MS SQL; SQL; Работа с базами данных; Transact-SQL"
83;33711730;PHP программист;Санкт-Петербург;60000.0;80000.0;Кельник Студиос;2019-10-17T10:39:41+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Мы хотим усилить команду сообразительным PHP-программистом. В Кельнике делают проекты на Битриксе как с нуля, так и используя готовые компоненты, которые были нами бережно спроектированы и разработаны, отлажены и документированы. Это влечет за собой потребность не только разрабатывать проекты для клиентов, но и развивать свои компоненты, делающие жизнь программиста проще. Общие требования  уверенные знания PHP и MySQL; хорошие знания HTML/CSS3, AJAX, JSON; опыт работы самостоятельным разработчиком не менее 1 года.  Желательны навыки по Битриксу:  создание собственных компонентов в частности с AJAX-режимом и комплексных; владение ORM; работа с каталогами; наличие завершенных проектов на Битриксе; практика создания модулей будет плюсом.  Желательны навыки в PHP:  Composer; PHP7; D7 и умение его использовать; наличие сертификатов 1С-Битрикс будет большим плюсом.  Желательны навыки в JS:  понимание основ Javascript, умение работать с DOM AJAX-загрузка данных (пагинация, бесконечный скролл, поиск, фильтры и т.д.); работа с плагинами jQuery (галереи, слайдеры, jQuery UI и т.д.); работа с картами (Google Maps, Yandex.Карты).  Познакомим тебя с:  шаблонизаторами (Handlebars / Jade); require.js; raphael; bower; gulp; sass.  Условия:  рабочий день с 9:00-11:00 до 18:00-20:00 (пятидневка); работа в офисе недалеко от центра (ст. метро «Новочеркасская» или «Ладожская» c бесплатной развозкой от метро); среда для профессионального роста: опытные наставники, интересные проекты, большая библиотека и возможности роста как в горизонтальном, так и вертикальном направлениях; комфортный офис, большая обеденная зона с холодильником и микроволновкой, кофемашина и множество чаев, игровая с кикером и теннисом; белая заработная плата и зависит только от навыков и результатов сотрудника. оформление по ТК РФ, оплачиваемый больничный, отпуск; ";"  рабочий день с 9:00-11:00 до 18:00-20:00 (пятидневка); работа в офисе недалеко от центра (ст. метро «Новочеркасская» или «Ладожская» c бесплатной развозкой от метро); среда для профессионального роста: опытные наставники, интересные проекты, большая библиотека и возможности роста как в горизонтальном, так и вертикальном направлениях; комфортный офис, большая обеденная зона с холодильником и микроволновкой, кофемашина и множество чаев, игровая с кикером и теннисом; белая заработная плата и зависит только от навыков и результатов сотрудника. оформление по ТК РФ, оплачиваемый больничный, отпуск; ";...сообразительным PHP-<highlighttext>программистом</highlighttext>. Уверенные знания PHP и MySQL. Хорошие знания HTML/CSS3, AJAX, JSON. Опыт работы самостоятельным <highlighttext>разработчиком</highlighttext> не...;Работа с каталогами. AJAX-загрузка данных (пагинация, бесконечный скролл, поиск, фильтры и т.д.). Работа с плагинами jQuery (галереи, слайдеры...;"PHP; 1С-Битрикс; Git; Linux; SQL; Ajax; ООП; MySQL"
92;34031972;Программист 1C;Санкт-Петербург;60000.0;80000.0;Амк;2019-10-16T19:04:41+0300;От 1 года до 3 лет;Удаленная работа;Проектная работа;"Обязанности: Мы ищем опытного специалиста на проект. Суть состоит в следующем: есть нетиповая конфигурация 1С:Предприятие. Необходимо добавить пару отчётов, сделать несколько запросов к серверу налоговой службы, обновить карточки и настроить автоматическую отправку необходимой информации. Требования:  Умение создавать нетиповые конфигурации, разбираться в чужом коде Наличие базовых знаний бухгалтерского учёта будет плюсом Знания 1С:Предприятие 8.3., а именно: Толстый клиент 8.3; 1С:Предприятие Тонкий клиент 8.3; 1С Предприятие Web-клиент 8.3; Сервер 1С Предприятие 8.3; MS SQL Server 2005; Apache сервер  Условия:  Точная стоимость и сроки обсуждаются после детального обзора ТЗ Возможна удаленная работа ";  Точная стоимость и сроки обсуждаются после детального обзора ТЗ Возможна удаленная работа ;Умение создавать нетиповые конфигурации, разбираться в чужом коде. Наличие базовых знаний бухгалтерского учёта будет плюсом. Знания 1С:Предприятие 8...;Суть состоит в следующем: есть нетиповая конфигурация 1С:Предприятие. Необходимо добавить пару отчётов, сделать несколько запросов к серверу налоговой...;"1С программирование; MS SQL Server; Настройка серверов Apache; Создание конфигурации 1С"
62;31212456;Разработчик C#;Самара;60000.0;80000.0;НПП КуйбышевТелеком-Метрология;2019-10-18T09:06:32+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Российский производитель высокотехнологичного нефтегазового оборудования приглашает в команду единомышленников С# разработчика В обязанности должности входит:  Разработка ПО для проливного стенда, автоматизация технологического процесса; Проектирование структуры БД.  Требования к кандидату:   Опыт многопоточного программирования; Опыт работы C# разработчиком от 1 года (Middle от 3х лет); Написание качественного, поддерживаемого кода; Свободное владение ООП; Практическое знание реляционных СУБД (MSSQL); Умение использования системы контроля версий типа Git; Знание технологий WPF, MS SQL, EntityFramework, VisualStudio 2017.  Мы предлагаем:  Работу в крупной научно-производственной компании, сложные и интересные задачи, возможности профессионального развития, совместная работа с профессионалами со всей страны; Возможность участвовать в производственном процессе, увидеть результат своих усилий; Социальный пакет в соответствии с ТК РФ, дополнительные компенсации и льготы от предприятия; Уровень дохода обсудим на собеседовании, исходя из опыта претендента на вакансию; Доставка до офиса транспортом предприятия.   ";"  Работу в крупной научно-производственной компании, сложные и интересные задачи, возможности профессионального развития, совместная работа с профессионалами со всей страны; Возможность участвовать в производственном процессе, увидеть результат своих усилий; Социальный пакет в соответствии с ТК РФ, дополнительные компенсации и льготы от предприятия; Уровень дохода обсудим на собеседовании, исходя из опыта претендента на вакансию; Доставка до офиса транспортом предприятия.   ";Опыт многопоточного программирования. Опыт работы C# <highlighttext>разработчиком</highlighttext> от 1 года (Middle от 3х лет). Написание качественного, поддерживаемого кода. ;Разработка ПО для проливного стенда, автоматизация технологического процесса. Проектирование структуры БД.;Знание технологий WPE, знание языка С#
81;34164871;Инженер-программист (АСУ ТП);Казань;60000.0;80000.0;Основа +;2019-10-18T15:12:16+0300;От 3 до 6 лет;Полный день;Полная занятость;"Наш заказчик, известная инжиниринговая компания приглашает программистов АСУ ТП   Обязанности:  Разработка проектов АСУ ТП. Программирование PLC (CodeSys v.2.3); Разработка SCADA - проектов. Выпуск рабочей (пользовательской) документации; Выезд на объект для проведения пусконаладочных работ    Требования:  Высшее образование техническое, в области АСУ ТП. Опыт работы в сфере разработки АСУ ТП от 3-х лет. Опыт программирования PLC. Опыт разработки SCADA-проектов Опыт настройки, наладки промышленных сетей Modbus, Ethernet. Знание современного оборудования АСУ ТП и КИП. Опыт работы с базами данных Знание языка программирования C#    Условия:  Пятидневка с 8-00 до 17-00. Оклад - 60000 + Премии от реализованных проектов. Ориентир 60000-80000. Редкие командировки по РФ ";  Пятидневка с 8-00 до 17-00. Оклад - 60000 + Премии от реализованных проектов. Ориентир 60000-80000. Редкие командировки по РФ ;Высшее образование техническое, в области АСУ ТП. Опыт работы в сфере разработки АСУ ТП от 3-х лет. ;Разработка проектов АСУ ТП. Программирование PLC (CodeSys v.2.3). Разработка SCADA - проектов. Выпуск рабочей (пользовательской) документации. Выезд на объект...;"Опыт программирования PLC.; Опыт в сфере разработки АСУ ТП от 3-х лет"
69;30918105;Инженер-программист;Челябинск;60000.0;80000.0;ЧЕЛЯБИНВЕСТБАНК;2019-10-17T10:50:57+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Уважаемые соискатели! Просьба к письму прилагать образцы исходных текстов.  Обязанности:  Интересные задачи по разработке новых масштабных проектов; Сопровождении существующих модулей корпоративной информационной системы.  Требования:  Высшее образование (профильное); Знания методологий разработки программного обеспечения; Владение одним или несколькими языками программирования (Java, C#, Python, C++ и т.п.); Уверенное владение объектно-ориентированным подходом к разработке ПО; Знакомство с шаблонами проектирования; Понимание, чем хороший код отличается от плохого; Code-review; Знание технического английского языка; Навыки написания программ для современных реляционных СУБД, серверов приложений, web-серверов, многопоточных приложений.  Условия:  Сильная команда профессионалов; Программа наставничества; Социальный пакет:  - Премирование сотрудников Банка (ежемесячное и дополнительное); - ДМС; - Бесплатное медицинское обслуживание сотрудников в медицинской службе Банка; - Организация питания сотрудников по льготным ценам в столовой Банка; - Дополнительные оплачиваемые дни отпуска; - Материальная поддержка сотрудников Банка за счет Банка и профсоюзной организации Банка; - Организация корпоративных мероприятий ко дню Банка и другим праздникам; - Подарки к праздникам сотрудникам Банка и их детям; - Посещение бассейна, спортзала, покупка билетов в театр, кино на льготных условиях; - Частичная компенсация стоимости путевок в детские оздоровительные и спортивные лагеря; - Присвоение почетных званий и памятных знаков с выделением материального поощрения в связи с награждением сотрудников Банка.  5-дневная рабочая неделя; Официальное трудоустройство. ";"  Сильная команда профессионалов; Программа наставничества; Социальный пакет:  - Премирование сотрудников Банка (ежемесячное и дополнительное); - ДМС; - Бесплатное медицинское обслуживание сотрудников в медицинской службе Банка; - Организация питания сотрудников по льготным ценам в столовой Банка; - Дополнительные оплачиваемые дни отпуска; - Материальная поддержка сотрудников Банка за счет Банка и профсоюзной организации Банка; - Организация корпоративных мероприятий ко дню Банка и другим праздникам; - Подарки к праздникам сотрудникам Банка и их детям; - Посещение бассейна, спортзала, покупка билетов в театр, кино на льготных условиях; - Частичная компенсация стоимости путевок в детские оздоровительные и спортивные лагеря; - Присвоение почетных званий и памятных знаков с выделением материального поощрения в связи с награждением сотрудников Банка.  5-дневная рабочая неделя; Официальное трудоустройство. ";Высшее образование (профильное). Знания методологий разработки программного обеспечения. Владение одним или несколькими языками программирования (Java, C#, Python, C++ и т...;Интересные задачи по разработке новых масштабных проектов. Сопровождении существующих модулей корпоративной информационной системы.;
83;34035202;Разработчик банковского ПО;Челябинск;60000.0;80000.0;ЧЕЛЯБИНВЕСТБАНК;2019-10-17T10:50:57+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Уважаемые соискатели! Просьба к письму прилагать образцы исходных текстов.  Обязанности:  Интересные задачи по разработке новых масштабных проектов; Сопровождении существующих модулей корпоративной информационной системы.  Требования:  Высшее образование (профильное); Знания методологий разработки программного обеспечения; Владение одним/несколькими языками программирования (Java, C#, Python, C++ и т.п.); Уверенное владение объектно-ориентированным подходом к разработке ПО; Знакомство с шаблонами проектирования; Понимание, чем хороший код отличается от плохого; Code-review; Знание технического английского языка; Навыки написания программ для современных реляционных СУБД, серверов приложений, web-серверов, многопоточных приложений.  Условия:  Сильная команда профессионалов; Программа наставничества; Социальный пакет:  - Премирование сотрудников Банка (ежемесячное и дополнительное); - ДМС; - Бесплатное медицинское обслуживание сотрудников в медицинской службе Банка; - Организация питания сотрудников по льготным ценам в столовой Банка; - Дополнительные оплачиваемые дни отпуска; - Материальная поддержка сотрудников Банка за счет Банка и профсоюзной организации Банка; - Организация корпоративных мероприятий ко дню Банка и другим праздникам; - Подарки к праздникам сотрудникам Банка и их детям; - Посещение бассейна, спортзала, покупка билетов в театр, кино на льготных условиях; - Частичная компенсация стоимости путевок в детские оздоровительные и спортивные лагеря; - Присвоение почетных званий и памятных знаков с выделением материального поощрения в связи с награждением сотрудников Банка.  5-дневная рабочая неделя; Официальное трудоустройство. ";"  Сильная команда профессионалов; Программа наставничества; Социальный пакет:  - Премирование сотрудников Банка (ежемесячное и дополнительное); - ДМС; - Бесплатное медицинское обслуживание сотрудников в медицинской службе Банка; - Организация питания сотрудников по льготным ценам в столовой Банка; - Дополнительные оплачиваемые дни отпуска; - Материальная поддержка сотрудников Банка за счет Банка и профсоюзной организации Банка; - Организация корпоративных мероприятий ко дню Банка и другим праздникам; - Подарки к праздникам сотрудникам Банка и их детям; - Посещение бассейна, спортзала, покупка билетов в театр, кино на льготных условиях; - Частичная компенсация стоимости путевок в детские оздоровительные и спортивные лагеря; - Присвоение почетных званий и памятных знаков с выделением материального поощрения в связи с награждением сотрудников Банка.  5-дневная рабочая неделя; Официальное трудоустройство. ";Высшее образование (профильное). Знания методологий разработки программного обеспечения. Владение одним/несколькими языками программирования (Java, C#, Python, C++ и т.п.). ;Интересные задачи по разработке новых масштабных проектов. Сопровождении существующих модулей корпоративной информационной системы.;
21;33764196;Программист С#;Екатеринбург;70000.0;80000.0;Сеть кинотеатров Премьер-Зал;2019-10-16T12:30:46+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Сети кинотеатров Премьер зал нужен идейный и творческий разработчик.В нашей компании мы разрабатываем большие и интересные проекты.Мы ищем специалиста с опытом разработки C# Требования: - профильное образование: IT, техническое; - опыт разработки на C#; - умение писать SQL-запросы; - опыт работы с WPF, ASP.NET MVC, T-SQL, Entity Framework, Web API; - дополнительным плюсом будут знание и опыт работы с: jQuery, AngularJS, Android SDK или Xamarin; - готовность работать в режиме многозадачности. Обязанности: - разработка и поддержка Back-end и Front-end приложений под Windows и Microsoft Azure; - расширение перечня поддерживаемого торгового оборудования; - разработка Web-виджетов на сайт; - ведение документации Мы предлагаем вам:  официальное трудоустройство согласно ТК РФ; интересные задачи; дружный и молодой коллектив; работа на постоянной основе   ЗП 2 раза в месяц, без задержек, Вся белая  Если Вы настоящий программист, любите свое дело, интересуетесь новыми технологиями и ищете стабильное, постоянное место работы, то мы будем рады рассмотреть Ваше резюме.";;профильное образование: IT, техническое. - опыт разработки на C#. - умение писать SQL-запросы. - опыт работы с WPF, ASP.NET MVC, T-SQL...;разработка и поддержка Back-end и Front-end приложений под Windows и Microsoft Azure. - расширение перечня поддерживаемого торгового оборудования. - ;"C#; ASP.NET; WPF; SQL"
11;33743555;Программист 1C;Москва;80000.0;80000.0;ФК БАЛТИМОР;2019-10-18T12:56:05+0300;От 3 до 6 лет;Полный день;Полная занятость;"Обязанности:  конфигурирование и поддержка программ на базе УТ 10.3 (сильно измененная), Бухгалтерия КОРП 2.0 разработка нового функционала, обработок, отчетов и изменение существующих в соответствии с процессами предприятия; консультирование пользователей  Требования:  знание конвертации данных; знание языка запросов 1С; знание СКД наличие сертификатов 1С будет являться плюсом  Условия:  рабочий график 5/2, с 08.30 до 17.30 ч.; своевременная заработная плата; ";"  рабочий график 5/2, с 08.30 до 17.30 ч.; своевременная заработная плата; ";Знание конвертации данных. Знание языка запросов 1С. Знание СКД. Наличие сертификатов 1С будет являться плюсом.;Конфигурирование и поддержка программ на базе УТ 10.3 (сильно измененная), Бухгалтерия КОРП 2.0. Разработка нового функционала, обработок, отчетов...;
42;33707335;Программист 1С;Екатеринбург;80000.0;80000.0;Риваль, Торгово-промышленная группа;2019-10-17T08:31:16+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Мы - торгово-промышленная группа Риваль - ведущие производители и поставщики автокомпонентов и металлоизделий, как на федеральном, так и на международном рынках.Мы имеем собственную производственную базу, оснащенную новейшим оборудованием, которое отвечает всем требованиям передовых современных технологий в области металлообработки, лазерной резки различных металлов. Мы предлагаем: быстрый, динамично растущий уровень опыта в части разработки ПО, участие в разноплановых проектах.Мы глобально мыслим! Условия работы: 1. Интересная работа в коллективе, ценящем проактивность, гибкий подход к делу, реальный вклад в работу всей команды;2. Заработная плата обсуждается с успешными кандидатами в зависимости от проф. опыта (fix+бонусы по KPI); своевременность выплаты заработной платы;3. Уютный современный офис в центре города, оборудованная кухня, горячий кофе и ароматный чай для вас. Требования: 1. Высшее техническое образование;2. Опыт разработки на платформе 1С Предприятие 8;3. Знание типовых конфигураций 1С:«Управление торговлей», 1С: «ERP»; Сертификаты 1С и опыт участия в проектах по внедрению 1С ERP приветствуются; Обязанности: 1. Сопровождение пользователей Информационных Систем; 2. Поддержка и сопровождение систем на платформе 1С 8 (Управление торговлей, УПП); 3. Сопровождение пользователей систем в 1С; 4. Участие в проекте по внедрению комплексной информационной системы 1С ERP; 5. Доработка действующих систем в компании.";" быстрый, динамично растущий уровень опыта в части разработки ПО, участие в разноплановых проектах.Мы глобально мыслим! Условия работы: 1. Интересная работа в коллективе, ценящем проактивность, гибкий подход к делу, реальный вклад в работу всей команды;2. Заработная плата обсуждается с успешными кандидатами в зависимости от проф. опыта (fix+бонусы по KPI); своевременность выплаты заработной платы;3. Уютный современный офис в центре города, оборудованная кухня, горячий кофе и ароматный чай для вас. Требования: 1. Высшее техническое образование;2. Опыт разработки на платформе 1С Предприятие 8;3. Знание типовых конфигураций 1С:«Управление торговлей», 1С: «ERP»; Сертификаты 1С и опыт участия в проектах по внедрению 1С ERP приветствуются; Обязанности: 1. Сопровождение пользователей Информационных Систем; 2. Поддержка и сопровождение систем на платформе 1С 8 (Управление торговлей, УПП); 3. Сопровождение пользователей систем в 1С; 4. Участие в проекте по внедрению комплексной информационной системы 1С ERP; 5. Доработка действующих систем в компании.";Мы предлагаем: быстрый, динамично растущий уровень опыта в части разработки ПО, участие в разноплановых проектах. 1. Высшее техническое образование. 2. ;1. Сопровождение пользователей Информационных Систем. 2. Поддержка и сопровождение систем на платформе 1С 8 (Управление торговлей, УПП). 3. ;"1С: Предприятие 8; Управляемые формы; Обновление конфигурации 1С; 1С программирование"
91;34132952;Программист C#;Санкт-Петербург;;80000.0;Техтранс;2019-10-17T09:51:07+0300;От 3 до 6 лет;Полный день;Полная занятость;Обязанности:  Разработка ПО десктопных приложений Сопровождение и рефакторинг существующих проектов  Требования:  Уверенное владение C#, .Net, WPF Знание принципов ООП  Условия:  Трудоустройство в соответствии с ТК РФ Отпуск 31 календарный день ;  Трудоустройство в соответствии с ТК РФ Отпуск 31 календарный день ;Уверенное владение C#, .Net, WPF. Знание принципов ООП.;Разработка ПО десктопных приложений. Сопровождение и рефакторинг существующих проектов.;"C#; .NET Framework; Windows Forms; WPF; Git; ООП"
36;27710737;Программист 1С;Самара;;80000.0;Наше Золото;2019-10-15T09:27:42+0300;От 1 года до 3 лет;Полный день;Полная занятость;Компания НАШЕ ЗОЛОТО приглашает в свои ряды программиста 1С.На полный рабочий день в одном из крутейших офисов Самары (Солнечная 60). Рассмотрим и стажеров с минимальным опытом. В этом случае компания готова оплатить курсы ведущих учебных центров 1С. Обязанности:   Модификация и обновление новых и существующих документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета.   Работа с нетиповыми конфигурациями 1С 8.3.   Поддержка пользователей.     Требования:  Опыт программирования в 1С 8.3. Наличие сертификатов 1С является преимуществом.  Условия: Центральный офис крупной стабильной компании, интересные задачи, коллектив единомышленников, достойная з/п!  Официальное трудоустройство. З/п оговаривается индивидуально, зависит от профессионального уровня. ; Центральный офис крупной стабильной компании, интересные задачи, коллектив единомышленников, достойная з/п!  Официальное трудоустройство. З/п оговаривается индивидуально, зависит от профессионального уровня. ;Опыт программирования в 1С 8.3. Наличие сертификатов 1С является преимуществом.;Модификация и обновление новых и существующих документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета. Работа с нетиповыми конфигурациями 1С...;
63;33374805;Программист 1C;Самара;;80000.0;Средневолжская газовая компания (СВГК);2019-10-18T07:32:10+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:   Поддержка измененных конфигураций Бухгалтерии и ЗУП. Умение программировать в 1С и разбираться в чужом коде. Доработка типовых решений под потребности заказчика. Умение общаться с пользователями.  Требования:   Знание 1С 8.3 ЗУП, Бухгалтерия, по возможности УПП. Желательно знание принципов бухгалтерского учета и расчета заработной платы.  Условия:​​​​​​​  Работа в крупной стабильной компании; Официальное трудоустройство согласно ТК РФ; Официальная заработная плата; График 5/2 с 08.00 до 17.00., обед с 12.00 до 13.00. Доставка на работу и с работы транспортом предприятия, по установленным маршрутам ДМС.  Приглашение на собеседование ТОЛЬКО после ознакомления с резюме.   Зарплата по результатам собеседования  ";"​​​​​​​  Работа в крупной стабильной компании; Официальное трудоустройство согласно ТК РФ; Официальная заработная плата; График 5/2 с 08.00 до 17.00., обед с 12.00 до 13.00. Доставка на работу и с работы транспортом предприятия, по установленным маршрутам ДМС.  Приглашение на собеседование ТОЛЬКО после ознакомления с резюме.   Зарплата по результатам собеседования  ";Знание 1С 8.3 ЗУП, Бухгалтерия, по возможности УПП. Желательно знание принципов бухгалтерского учета и расчета заработной платы.;Поддержка измененных конфигураций Бухгалтерии и ЗУП. Умение программировать в 1С и разбираться в чужом коде. Доработка типовых решений под...;"1С программирование; Обновление конфигурации 1С; 1C: Бухгалтерия; Администрирование сетевого оборудования; 1С: Комплексная автоматизация; Пользователь ПК"
